5,1.3864006996154785,3.6064609613849457
10,1.4233665466308594,7.025597182728669
15,1.446770429611206,10.367919949836812
20,1.4510116577148438,13.783486778801915
25,1.4475281238555908,17.270821608226015
30,1.4369254112243652,20.877910409029383
35,1.467423915863037,23.851321776649268
40,1.45582914352417,27.475751655287503
45,1.4579548835754395,30.865152623683056
50,1.5038039684295654,33.24901453227005
55,1.4731695652008057,37.33446664878868
60,1.4862821102142334,40.36918670261837
65,1.4913675785064697,43.58415788084535
70,1.4994134902954102,46.68492077272747
75,1.5126795768737793,49.58089019420809
80,1.523254632949829,52.51912468835073
85,1.5407299995422363,55.16865383633356
90,1.5663912296295166,57.456910060257954
95,1.5796887874603271,60.138427742297225
100,2.731933832168579,36.604107618748984
5,1.3701975345611572,3.6491088867718515
10,1.4305980205535889,6.990083766598787
15,1.4104464054107666,10.634930857675181
20,1.4494147300720215,13.798673067856981
25,1.461923360824585,17.100759636195274
30,1.4582610130310059,20.572448781062032
35,1.4510588645935059,24.12031713806784
40,1.4517982006072998,27.55203855692041
45,1.5805583000183105,28.47095232075823
50,1.472088098526001,33.96535849319406
55,1.4878768920898438,36.96542388177562
60,1.4939169883728027,40.16287415363883
65,1.4937744140625,43.51393315355071
70,1.5787255764007568,44.33956163527094
75,1.5302443504333496,49.01178035962738
80,1.5186564922332764,52.67814045449814
85,1.5407936573028564,55.166374548031065
90,1.5595993995666504,57.707126602515594
95,1.5849802494049072,59.93765539707417
100,2.741664171218872,36.47419733232412
5,1.3683462142944336,3.6540459919919988
10,1.399277687072754,7.146544315245742
15,1.407383918762207,10.658072612619083
20,1.4442286491394043,13.848222725617388
25,1.4441416263580322,17.3113215100982
30,1.4214065074920654,21.105855251030267
35,1.447852373123169,24.173735285249656
40,1.4575848579406738,27.44265610477964
45,1.4600467681884766,30.82093052117285
50,1.4966826438903809,33.40721575419169
55,1.470672607421875,37.39785437114814
60,1.4810099601745605,40.512894317691185
65,1.4850094318389893,43.770765765107654
70,1.4957759380340576,46.798453043711255
75,1.5090112686157227,49.70141811386243
80,1.5227794647216797,52.535512760294345
85,1.537799596786499,55.27378221298949
90,1.5505340099334717,58.044518484223126
95,1.612226963043213,58.92470612244294
100,2.724097490310669,36.70940572269883
5,1.395228624343872,3.5836420732489827
10,1.4090678691864014,7.096890234090726
15,1.4032068252563477,10.689799771505312
20,1.4498953819274902,13.794098697943303
25,1.4461350440979004,17.287458804094612
30,1.4473340511322021,20.72776493894549
35,1.4588642120361328,23.99126643263844
40,1.4540841579437256,27.5087241556675
45,1.467592477798462,30.6624629662211
50,1.4663825035095215,34.09751540292798
55,1.4834651947021484,37.07535586033278
60,1.4772734642028809,40.61536435461208
65,1.4910736083984375,43.59275064214738
70,1.4996371269226074,46.67795878303333
75,1.5076391696929932,49.74665125957994
80,1.5289981365203857,52.32184270810155
85,1.5471398830413818,54.94008714513016
90,1.560614824295044,57.669579065196
95,1.58428955078125,59.96378626189467
100,2.730858087539673,36.61852677598987
5,1.3703713417053223,3.6486460624445654
10,1.5742480754852295,6.35223898680499
15,1.4444749355316162,10.384396178172166
20,1.4518113136291504,13.77589485096738
25,1.4444260597229004,17.307912600798698
30,1.4451375007629395,20.75927030068899
35,1.4535057544708252,24.07971202889553
40,1.460082769393921,27.395707173918616
45,1.4647457599639893,30.722055137477458
50,1.4687387943267822,34.04281291754006
55,1.4749138355255127,37.290313966309405
60,1.4893944263458252,40.28482914845318
65,1.498579978942871,43.374395036194414
70,1.500459909439087,46.652362758674386
75,1.5106723308563232,49.64676883800891
80,1.5298101902008057,52.294069233189674
85,1.5440304279327393,55.050728575216105
90,1.5719268321990967,57.25457327685644
95,1.5936193466186523,59.61273010494718
100,2.72900128364563,36.643441906488064
5,1.377223253250122,3.6304934499184887
10,1.3987548351287842,7.149215680158342
15,1.4138336181640625,10.609452065143486
20,1.4552040100097656,13.74377741019679
25,1.4633700847625732,17.083853401346634
30,1.4399559497833252,20.833970653417694
35,1.448375940322876,24.164996825477303
40,1.449350357055664,27.59857187413226
45,1.4590375423431396,30.842249561126646
50,1.577263355255127,31.700476545917315
55,1.4808416366577148,37.14104103942941
60,1.4833934307098389,40.447799456202645
65,1.4888246059417725,43.65860138299067
70,1.4932012557983398,46.879146215675064
75,1.5061655044555664,49.795324470075585
80,1.5201053619384766,52.62793093367028
85,1.5368287563323975,55.30869958657615
90,1.5618219375610352,57.625006945763204
95,1.5811831951141357,60.081589719363635
100,2.7395565509796143,36.5022579892508
