sensor ID,norm_secs (secs),time (days)
5.100000000000000000e+01,5.970815867128205718e+04,3.986117761737628462e+04
5.100000000000000000e+01,5.971145874084880779e+04,3.986117769871450582e+04
5.100000000000000000e+01,5.971475881041556568e+04,3.986117778005273431e+04
5.100000000000000000e+01,5.971805887998231628e+04,3.986117786139095551e+04
5.100000000000000000e+01,5.972135894954907417e+04,3.986117794272918400e+04
5.100000000000000000e+01,5.972465901911582478e+04,3.986117802406740520e+04
5.100000000000000000e+01,5.972795908868258266e+04,3.986117810540563369e+04
5.100000000000000000e+01,5.973125915824933327e+04,3.986117818674385489e+04
5.100000000000000000e+01,5.973455922781609115e+04,3.986117826808208338e+04
5.100000000000000000e+01,5.973785929738284176e+04,3.986117834942030458e+04
5.100000000000000000e+01,5.974115936694959964e+04,3.986117843075853307e+04
5.100000000000000000e+01,5.974445943651635025e+04,3.986117851209675428e+04
5.100000000000000000e+01,5.974775950608310814e+04,3.986117859343497548e+04
5.100000000000000000e+01,5.975105957564985874e+04,3.986117867477320397e+04
5.100000000000000000e+01,5.975435964521661663e+04,3.986117875611142517e+04
5.100000000000000000e+01,5.975765971478336724e+04,3.986117883744965366e+04
5.100000000000000000e+01,5.976095978435012512e+04,3.986117891878787486e+04
5.000000000000000000e+00,5.980056061915116879e+04,3.986117961297333386e+04
5.000000000000000000e+00,5.980386068871792668e+04,3.986117965116858250e+04
5.000000000000000000e+00,5.980716075828467729e+04,3.986117968936383113e+04
5.000000000000000000e+00,5.981046082785143517e+04,3.986117972755908704e+04
5.000000000000000000e+00,5.981376089741818578e+04,3.986117976575433568e+04
5.000000000000000000e+00,5.981706096698494366e+04,3.986117980394958431e+04
5.000000000000000000e+00,5.982036103655169427e+04,3.986117984214483295e+04
5.000000000000000000e+00,5.982696117568520276e+04,3.986117991853533022e+04
5.000000000000000000e+00,5.983026124525196064e+04,3.986117995673057885e+04
5.000000000000000000e+00,5.983356131481871125e+04,3.986117999492583476e+04
5.000000000000000000e+00,5.983686138438546914e+04,3.986118003312108340e+04
5.000000000000000000e+00,5.984016145395221974e+04,3.986118007131633203e+04
5.000000000000000000e+00,5.984346152351897763e+04,3.986118010951158067e+04
5.000000000000000000e+00,5.984676159308572824e+04,3.986118014770682930e+04
5.000000000000000000e+00,5.985006166265248612e+04,3.986118018590207794e+04
5.100000000000000000e+01,5.988306235832002130e+04,3.986118056785457884e+04
5.100000000000000000e+01,5.988636242788677919e+04,3.986118060604982747e+04
5.000000000000000000e+00,5.990616284528730466e+04,3.986118083522132656e+04
5.000000000000000000e+00,5.990946291485405527e+04,3.986118087341657520e+04
5.000000000000000000e+00,5.991276298442081315e+04,3.986118091161182383e+04
5.000000000000000000e+00,5.991606305398756376e+04,3.986118094980707247e+04
5.100000000000000000e+01,5.994576368008834834e+04,3.986118129356431746e+04
5.100000000000000000e+01,5.994906374965510622e+04,3.986118133175956609e+04
5.100000000000000000e+01,5.995236381922185683e+04,3.986118136995481473e+04
5.100000000000000000e+01,5.995566388878861471e+04,3.986118140815007064e+04
5.100000000000000000e+01,6.003816562795746722e+04,3.986118236303130834e+04
5.100000000000000000e+01,6.006126611492474331e+04,3.986118263039805606e+04
5.100000000000000000e+01,6.006456618449150119e+04,3.986118266859330470e+04
5.100000000000000000e+01,6.006786625405825180e+04,3.986118270678855333e+04
5.100000000000000000e+01,6.007116632362500968e+04,3.986118274498380197e+04
5.100000000000000000e+01,6.007446639319176029e+04,3.986118278317905060e+04
5.100000000000000000e+01,6.007776646275851817e+04,3.986118282137430651e+04
5.100000000000000000e+01,6.010746708885930275e+04,3.986118316513155150e+04
5.000000000000000000e+00,6.013056757582657883e+04,3.986118343249829923e+04
5.000000000000000000e+00,6.013386764539333672e+04,3.986118347069354786e+04
5.000000000000000000e+00,6.013716771496008732e+04,3.986118350888879650e+04
5.000000000000000000e+00,6.014046778452684521e+04,3.986118354708404513e+04
5.000000000000000000e+00,6.014376785409359582e+04,3.986118358527929377e+04
5.000000000000000000e+00,6.014706792366035370e+04,3.986118362347454240e+04
5.000000000000000000e+00,6.015036799322710431e+04,3.986118366166979104e+04
5.000000000000000000e+00,6.015366806279386219e+04,3.986118369986504695e+04
5.000000000000000000e+00,6.015696813236061280e+04,3.986118373806029558e+04
5.000000000000000000e+00,6.016026820192737068e+04,3.986118377625554422e+04
5.000000000000000000e+00,6.016356827149412129e+04,3.986118381445079285e+04
5.000000000000000000e+00,6.016686834106087917e+04,3.986118385264604149e+04
5.000000000000000000e+00,6.017016841062762978e+04,3.986118389084129012e+04
5.000000000000000000e+00,6.017346848019438767e+04,3.986118392903653876e+04
5.000000000000000000e+00,6.017676854976113827e+04,3.986118396723179467e+04
5.000000000000000000e+00,6.018006861932789616e+04,3.986118400542704330e+04
5.000000000000000000e+00,6.018336868889464677e+04,3.986118404362229194e+04
5.000000000000000000e+00,6.018666875846140465e+04,3.986118408181754057e+04
5.000000000000000000e+00,6.018996882802815526e+04,3.986118412001278921e+04
5.000000000000000000e+00,6.019326889759491314e+04,3.986118415820803784e+04
5.000000000000000000e+00,6.019656896716166375e+04,3.986118419640328648e+04
5.000000000000000000e+00,6.019986903672842163e+04,3.986118423459853511e+04
5.000000000000000000e+00,6.020316910629517224e+04,3.986118427279379102e+04
5.000000000000000000e+00,6.020646917586192285e+04,3.986118431098903966e+04
5.000000000000000000e+00,6.020976924542868073e+04,3.986118434918428829e+04
5.000000000000000000e+00,6.021306931499543134e+04,3.986118438737953693e+04
5.000000000000000000e+00,6.021636938456218923e+04,3.986118442557478556e+04
5.000000000000000000e+00,6.021966945412893983e+04,3.986118446377003420e+04
5.000000000000000000e+00,6.023286973239595682e+04,3.986118461655103602e+04
5.100000000000000000e+01,6.025267014979648229e+04,3.986118484572253510e+04
5.100000000000000000e+01,6.027247056719700777e+04,3.986118825267687498e+04
5.000000000000000000e+00,6.028237077589727414e+04,3.986119411787931313e+04
5.000000000000000000e+00,6.367814236008724401e+04,3.986226755604925711e+04
5.000000000000000000e+00,6.368144242965400190e+04,3.986226759424450574e+04
5.000000000000000000e+00,6.368474249922075251e+04,3.986226763243975438e+04
5.100000000000000000e+01,6.369464270792101888e+04,3.986226774702550756e+04
5.100000000000000000e+01,6.369794277748776949e+04,3.986226778522075620e+04
5.100000000000000000e+01,6.370124284705452737e+04,3.986226782341600483e+04
5.100000000000000000e+01,6.370454291662127798e+04,3.986226786161125347e+04
5.100000000000000000e+01,6.370784298618803587e+04,3.986226789980650210e+04
5.100000000000000000e+01,6.371114305575478647e+04,3.986226793800175074e+04
5.100000000000000000e+01,6.371444312532154436e+04,3.986226809514985507e+04
5.000000000000000000e+00,6.372434333402180346e+04,3.986227642072823073e+04
5.000000000000000000e+00,6.372764340358856134e+04,3.986227919592102262e+04
5.000000000000000000e+00,6.507077171725747758e+04,3.986246841274433973e+04
5.100000000000000000e+01,6.507737185639098607e+04,3.986247502769134007e+04
5.000000000000000000e+00,6.568458465667374549e+04,3.986300165063628083e+04
5.000000000000000000e+00,6.568788472624050337e+04,3.986300168883152946e+04
5.000000000000000000e+00,6.569118479580724670e+04,3.986300172702677810e+04
5.100000000000000000e+01,6.570108500450752035e+04,3.986300184161253128e+04
5.100000000000000000e+01,6.570438507407426368e+04,3.986300187980777991e+04
5.100000000000000000e+01,6.596179050028108759e+04,3.986312818507893098e+04
5.000000000000000000e+00,6.597169070898134669e+04,3.986312829966467689e+04
5.000000000000000000e+00,6.597499077854810457e+04,3.986312833785992552e+04
5.000000000000000000e+00,6.597829084811486246e+04,3.986312837605518143e+04
5.000000000000000000e+00,6.598159091768162034e+04,3.986312841425043007e+04
5.000000000000000000e+00,6.598489098724836367e+04,3.986312845244567870e+04
5.100000000000000000e+01,6.686270949200495670e+04,3.986323684118744131e+04
5.100000000000000000e+01,6.686600956157171458e+04,3.986324035896029818e+04
5.000000000000000000e+00,6.687920983983873157e+04,3.986325443005169654e+04
5.000000000000000000e+00,6.688250990940548945e+04,3.986325794782455341e+04
2.300000000000000000e+01,6.773062778806129063e+04,3.986333742057997006e+04
2.300000000000000000e+01,6.773392785762804851e+04,3.986333745877521869e+04
5.000000000000000000e+00,6.796163265773408057e+04,3.986334011010391987e+04
5.100000000000000000e+01,6.797153286643433967e+04,3.986334022468967305e+04
5.100000000000000000e+01,6.841044211881262891e+04,3.986334707977354992e+04
5.100000000000000000e+01,6.841374218837938679e+04,3.986334711796879856e+04
5.100000000000000000e+01,6.841704225794614467e+04,3.986334715616404719e+04
5.000000000000000000e+00,6.843354260577991954e+04,3.986334734714029764e+04
5.000000000000000000e+00,6.843684267534666287e+04,3.986334738533554628e+04
5.000000000000000000e+00,6.844014274491342076e+04,3.986334742353079491e+04
5.000000000000000000e+00,6.844344281448017864e+04,3.986334746172605082e+04
5.000000000000000000e+00,6.887575192772496666e+04,3.986335333764173265e+04
5.000000000000000000e+00,6.887905199729172455e+04,3.986335337583698129e+04
5.000000000000000000e+00,6.888235206685846788e+04,3.986335341403222992e+04
5.000000000000000000e+00,6.888565213642522576e+04,3.986335345222747856e+04
5.100000000000000000e+01,6.889885241469224275e+04,3.986335360500848037e+04
5.100000000000000000e+01,6.890215248425900063e+04,3.986335364320372901e+04
5.100000000000000000e+01,6.907375610173020686e+04,3.986335562935670896e+04
5.100000000000000000e+01,6.907705617129696475e+04,3.986335566755195759e+04
5.000000000000000000e+00,6.910015665826424083e+04,3.986335593491870532e+04
5.000000000000000000e+00,6.910345672783099872e+04,3.986335597311395395e+04
5.000000000000000000e+00,6.910675679739775660e+04,3.986335601130920259e+04
5.000000000000000000e+00,6.911005686696449993e+04,3.986335604950445122e+04
5.000000000000000000e+00,6.911335693653125782e+04,3.986335608769970713e+04
5.000000000000000000e+00,6.911665700609801570e+04,3.986335612589495577e+04
5.000000000000000000e+00,6.911995707566477358e+04,3.986335616409020440e+04
5.000000000000000000e+00,6.912325714523151692e+04,3.986335620228545304e+04
5.000000000000000000e+00,6.912655721479827480e+04,3.986335624048070167e+04
5.000000000000000000e+00,6.912985728436503268e+04,3.986335627867595031e+04
5.000000000000000000e+00,6.913315735393179057e+04,3.986335631687119894e+04
5.000000000000000000e+00,6.913645742349853390e+04,3.986335635506644758e+04
5.000000000000000000e+00,6.913975749306529178e+04,3.986335639326170349e+04
5.000000000000000000e+00,6.914305756263204967e+04,3.986335643145695212e+04
2.300000000000000000e+01,7.031458225882975967e+04,3.986337078209004540e+04
2.300000000000000000e+01,7.032118239796326088e+04,3.986337085848054267e+04
2.300000000000000000e+01,7.033108260666351998e+04,3.986337097306629585e+04
5.000000000000000000e+00,7.246952768592018401e+04,3.986342256513910252e+04
5.000000000000000000e+00,7.247282775548694190e+04,3.986342260333435115e+04
5.100000000000000000e+01,7.247942789462044311e+04,3.986342267972485570e+04
5.100000000000000000e+01,7.265763165122516511e+04,3.986343636692111613e+04
5.100000000000000000e+01,7.267083192949218210e+04,3.986343651970211067e+04
5.100000000000000000e+01,7.267413199905893998e+04,3.986343655789735931e+04
5.100000000000000000e+01,7.267743206862569787e+04,3.986343659609260794e+04
5.100000000000000000e+01,7.268403220775919908e+04,3.986343667248311249e+04
5.000000000000000000e+00,7.269723248602621607e+04,3.986343682526410703e+04
5.000000000000000000e+00,7.270053255559297395e+04,3.986343686345935566e+04
5.000000000000000000e+00,7.360805168645035883e+04,3.986418491900483787e+04
5.000000000000000000e+00,7.361135175601710216e+04,3.986418495720008650e+04
5.000000000000000000e+00,7.361465182558386005e+04,3.986418499539533514e+04
5.100000000000000000e+01,7.363115217341763491e+04,3.986418518637158559e+04
5.100000000000000000e+01,7.369715356475271983e+04,3.986418595027658012e+04
5.100000000000000000e+01,7.370045363431946316e+04,3.986418598847182875e+04
5.100000000000000000e+01,7.370705377345297893e+04,3.986418606486232602e+04
5.100000000000000000e+01,7.371035384301973681e+04,3.986418610305757466e+04
5.100000000000000000e+01,7.371365391258648015e+04,3.986418614125282329e+04
5.100000000000000000e+01,7.390505794745821913e+04,3.986418934465599159e+04
5.000000000000000000e+00,7.396775926922654617e+04,3.986420357481043902e+04
5.000000000000000000e+00,7.397105933879330405e+04,3.986420443707991217e+04
5.000000000000000000e+00,7.397435940836006193e+04,3.986420529934938531e+04
5.100000000000000000e+01,7.398755968662707892e+04,3.986420874842726334e+04
5.100000000000000000e+01,7.399085975619383680e+04,3.986420961069673649e+04
5.100000000000000000e+01,7.419876413889933610e+04,3.986421537563049060e+04
5.100000000000000000e+01,7.420206420846609399e+04,3.986421541382574651e+04
5.100000000000000000e+01,7.420536427803285187e+04,3.986421545202099514e+04
5.100000000000000000e+01,7.421526448673311097e+04,3.986421556660674105e+04
5.100000000000000000e+01,7.421856455629986885e+04,3.986421560480198968e+04
5.100000000000000000e+01,7.422516469543337007e+04,3.986421568119248695e+04
5.100000000000000000e+01,7.422846476500012795e+04,3.986421571938774287e+04
5.100000000000000000e+01,7.423176483456688584e+04,3.986421575758299150e+04
5.100000000000000000e+01,7.423506490413362917e+04,3.986421579577824014e+04
5.100000000000000000e+01,7.434066713026976504e+04,3.986421701802622556e+04
5.100000000000000000e+01,7.434396719983652292e+04,3.986421705622147419e+04
5.100000000000000000e+01,7.434726726940328081e+04,3.986421709441672283e+04
5.000000000000000000e+00,7.436046754767029779e+04,3.986421724719772465e+04
5.000000000000000000e+00,7.436376761723704112e+04,3.986421728539297328e+04
5.000000000000000000e+00,7.436706768680379901e+04,3.986421732358822192e+04
5.000000000000000000e+00,7.516898459152504802e+04,3.986426791788772243e+04
5.100000000000000000e+01,7.517558473065854923e+04,3.986427159032963391e+04
5.100000000000000000e+01,7.544949050469914800e+04,3.986428636609761452e+04
5.000000000000000000e+00,7.546599085253292287e+04,3.986428655707385769e+04
5.000000000000000000e+00,7.546929092209966620e+04,3.986428659526911360e+04
5.000000000000000000e+00,7.667381631396492594e+04,3.986435567669727607e+04
5.100000000000000000e+01,7.668041645309842716e+04,3.986435575308777334e+04
2.300000000000000000e+01,7.685532014013639127e+04,3.986458796690358577e+04
5.000000000000000000e+00,7.708632500980918121e+04,3.986499902448313514e+04
5.000000000000000000e+00,7.708962507937593909e+04,3.986499906267838378e+04
5.100000000000000000e+01,7.710282535764295608e+04,3.986499921545938560e+04
5.100000000000000000e+01,7.710612542720971396e+04,3.986499925365463423e+04
5.100000000000000000e+01,7.715562647071102401e+04,3.986502219855992735e+04
5.000000000000000000e+00,7.716552667941128311e+04,3.986504241764106700e+04
5.000000000000000000e+00,7.716882674897804100e+04,3.986504915733478265e+04
5.000000000000000000e+00,8.066360042017063824e+04,3.986527042165221064e+04
5.000000000000000000e+00,8.066690048973739613e+04,3.986527045984745928e+04
5.000000000000000000e+00,8.067020055930413946e+04,3.986527049804270791e+04
5.100000000000000000e+01,8.068010076800439856e+04,3.986527061262845382e+04
5.100000000000000000e+01,8.068340083757115644e+04,3.986527065082370973e+04
5.000000000000000000e+00,8.087810494200965331e+04,3.987747303594071855e+04
2.300000000000000000e+01,8.241593736011706642e+04,3.987751575518179015e+04
5.000000000000000000e+00,8.291094779513018148e+04,3.987754928967751766e+04
5.000000000000000000e+00,8.291424786469693936e+04,3.987754932787276630e+04
5.000000000000000000e+00,8.291754793426368269e+04,3.987754936606801493e+04
5.100000000000000000e+01,8.292744814296395634e+04,3.987754948065376811e+04
5.100000000000000000e+01,8.293074821253069967e+04,3.987754951884901675e+04
5.100000000000000000e+01,8.308585148216814559e+04,3.987757287562423880e+04
5.000000000000000000e+00,8.309905176043516258e+04,3.987757941976907023e+04
5.000000000000000000e+00,8.310235183000192046e+04,3.987758105580527626e+04
5.000000000000000000e+00,8.348515989974539843e+04,3.987800793183664791e+04
5.000000000000000000e+00,8.348845996931215632e+04,3.987801916528147558e+04
5.100000000000000000e+01,8.350166024757917330e+04,3.987801931806247012e+04
