id,seconds,time
42,3500010007.3243213,40509.37508477224
42,3500010008.0270243,40509.37509290538
42,3500010008.729727,40509.37510103851
42,3500010009.4324293,40509.37510917164
42,3500010010.1351323,40509.37511730477
42,3500010010.837835,40509.3751254379
42,3500010011.5405374,40509.37513357103
42,3500010012.2432404,40509.37514170417
42,3500010012.945943,40509.3751498373
42,3500010013.6486454,40509.37515797043
42,3500010014.3513484,40509.37516610357
