id,seconds,time
15,3428400206.770491,39680.55794873254
15,3428400207.4754095,39680.557956891316
15,3428400208.1803274,39680.55796505009
15,3428400208.8852453,39680.55797320886
15,3428400209.590163,39680.55798136763
15,3428400210.2950816,39680.5579895264
15,3428400210.9999995,39680.55799768518
15,3428400211.7049174,39680.55800584395
15,3428400212.4098353,39680.55801400272
72,3428400212.4098353,39680.55801400272
15,3428400213.1147532,39680.558022161495
72,3428400213.1147532,39680.558022161495
15,3428400213.8196716,39680.55803032027
72,3428400213.8196716,39680.55803032027
15,3428400214.5245895,39680.558038479045
72,3428400214.5245895,39680.558038479045
15,3428400215.2295074,39680.558046637816
72,3428400215.2295074,39680.558046637816
15,3428400215.9344254,39680.55805479659
34,3428400215.9344254,39680.55805479659
72,3428400215.9344254,39680.55805479659
15,3428400216.6393437,39680.558062955366
34,3428400216.6393437,39680.558062955366
72,3428400216.6393437,39680.558062955366
15,3428400217.3442616,39680.55807111414
34,3428400217.3442616,39680.55807111414
72,3428400217.3442616,39680.55807111414
15,3428400218.0491796,39680.55807927291
34,3428400218.0491796,39680.55807927291
72,3428400218.0491796,39680.55807927291
15,3428400218.7540975,39680.55808743168
34,3428400218.7540975,39680.55808743168
72,3428400218.7540975,39680.55808743168
15,3428400219.4590154,39680.55809559045
34,3428400219.4590154,39680.55809559045
72,3428400219.4590154,39680.55809559045
15,3428400220.1639338,39680.55810374923
34,3428400220.1639338,39680.55810374923
72,3428400220.1639338,39680.55810374923
15,3428400220.8688517,39680.558111908
34,3428400220.8688517,39680.558111908
72,3428400220.8688517,39680.558111908
34,3428400221.5737696,39680.55812006677
72,3428400221.5737696,39680.55812006677
34,3428400222.2786875,39680.558128225544
72,3428400222.2786875,39680.558128225544
34,3428400222.983606,39680.55813638432
72,3428400222.983606,39680.55813638432
34,3428400223.688524,39680.558144543094
72,3428400223.688524,39680.558144543094
34,3428400224.3934417,39680.558152701866
72,3428400224.3934417,39680.558152701866
34,3428400225.0983596,39680.558160860644
34,3428400225.8032775,39680.558169019416
34,3428400226.508196,39680.558177178194
34,3428400227.213114,39680.558185336966
34,3428400227.9180317,39680.55819349574
34,3428400228.6229496,39680.55820165451
34,3428400229.327868,39680.55820981329
34,3428400230.032786,39680.55821797206
34,3428400230.737704,39680.55822613083
34,3428400231.4426217,39680.5582342896
19,3428400239.901638,39680.55833219489
19,3428400240.606556,39680.55834035366
19,3428400241.311474,39680.55834851243
19,3428400242.016392,39680.55835667121
19,3428400242.72131,39680.55836482998
19,3428400243.426228,39680.55837298875
19,3428400244.131146,39680.55838114752
19,3428400244.8360643,39680.5583893063
19,3428400245.5409822,39680.55839746507
19,3428400246.2459,39680.558405623844
19,3428400246.950818,39680.558413782615
19,3428400247.655736,39680.558421941394
19,3428400248.3606544,39680.55843010017
19,3428400249.0655723,39680.558438258944
19,3428400249.77049,39680.55844641771
19,3428400250.475408,39680.55845457648
19,3428400251.1803265,39680.55846273526
19,3428400251.8852444,39680.55847089403
19,3428400252.5901623,39680.55847905281
19,3428400253.29508,39680.55848721158
19,3428400253.999998,39680.55849537035
19,3428400254.7049165,39680.55850352913
19,3428400255.4098344,39680.5585116879
19,3428400256.1147523,39680.55851984667
19,3428400256.81967,39680.558528005444
19,3428400257.5245886,39680.55853616422
19,3428400258.2295065,39680.558544322994
19,3428400258.9344244,39680.558552481765
19,3428400259.6393423,39680.55856064054
19,3428400260.3442607,39680.558568799315
19,3428400261.0491786,39680.55857695808
19,3428400261.7540965,39680.55858511685
19,3428400262.4590144,39680.55859327562
19,3428400263.1639323,39680.5586014344
19,3428400263.8688507,39680.55860959318
19,3428400264.5737686,39680.55861775195
19,3428400265.2786865,39680.55862591072
19,3428400265.9836044,39680.55863406949
73,3428400270.213113,39680.558683022144
73,3428400270.9180307,39680.558691180915
73,3428400271.6229486,39680.55869933969
73,3428400272.3278666,39680.55870749846
73,3428400273.032785,39680.55871565724
73,3428400273.737703,39680.55872381601
73,3428400274.4426208,39680.55873197478
73,3428400275.1475387,39680.55874013355
73,3428400275.8524566,39680.55874829232
73,3428400276.557375,39680.5587564511
73,3428400277.262293,39680.55876460987
73,3428400277.967211,39680.55877276864
73,3428400278.6721287,39680.558780927415
73,3428400279.377047,39680.55878908619
73,3428400280.081965,39680.558797244965
73,3428400280.786883,39680.558805403736
73,3428400281.491801,39680.55881356251
73,3428400282.196719,39680.558821721286
73,3428400282.901637,39680.55882988006
73,3428400283.606555,39680.55883803883
73,3428400284.311473,39680.55884619761
73,3428400285.016391,39680.55885435638
73,3428400285.721309,39680.55886251516
73,3428400286.426227,39680.55887067393
73,3428400287.131145,39680.5588788327
73,3428400287.836063,39680.55888699147
73,3428400296.999997,39680.55899305552
73,3428400297.704915,39680.5590012143
73,3428400298.4098334,39680.55900937307
73,3428400299.1147513,39680.55901753185
73,3428400299.8196692,39680.55902569062
73,3428400300.524587,39680.55903384939
73,3428400301.2295055,39680.559042008164
73,3428400301.9344234,39680.559050166936
73,3428400302.6393414,39680.55905832571
