id,seconds,time
71,3448421982.6511593,39912.2914658699
71,3448421983.3540015,39912.29147400465
71,3448421984.0568438,39912.29148213939
71,3448421984.7596865,39912.29149027415
71,3448421985.4625287,39912.2914984089
