id,seconds,time
29,3428051511.9809494,39676.52212940913
29,3428051512.6857114,39676.5221375661
29,3428051513.390473,39676.522145723065
29,3428051514.095235,39676.52215388003
29,3428051514.799997,39676.522162037
29,3428051515.504759,39676.522170193966
