id,seconds,time
73,3435742053.779904,39765.533029859995
73,3435742054.483253,39765.53303800061
73,3435742055.1866026,39765.53304614123
73,3435742055.8899517,39765.53305428185
73,3435742056.593301,39765.533062422466
73,3435742057.2966504,39765.533070563084
73,3435742057.9999995,39765.5330787037
