id,seconds,time
72,3445664114.2055225,39880.37169219355
72,3445664114.9079766,39880.371700323805
34,3445664115.6104307,39880.37170845406
72,3445664115.6104307,39880.37170845406
34,3445664116.312885,39880.37171658432
72,3445664116.312885,39880.37171658432
34,3445664117.015339,39880.37172471457
72,3445664117.015339,39880.37172471457
34,3445664117.7177925,39880.37173284482
72,3445664117.7177925,39880.37173284482
34,3445664118.4202466,39880.371740975075
72,3445664118.4202466,39880.371740975075
34,3445664119.1227007,39880.37174910533
72,3445664119.1227007,39880.37174910533
34,3445664119.825155,39880.37175723559
72,3445664119.825155,39880.37175723559
34,3445664120.527609,39880.371765365846
72,3445664120.527609,39880.371765365846
34,3445664121.2300625,39880.371773496096
72,3445664121.2300625,39880.371773496096
34,3445664121.9325166,39880.37178162635
72,3445664121.9325166,39880.37178162635
34,3445664122.6349707,39880.3717897566
72,3445664122.6349707,39880.3717897566
34,3445664123.3374248,39880.37179788686
72,3445664123.3374248,39880.37179788686
34,3445664124.039879,39880.371806017116
72,3445664124.039879,39880.371806017116
34,3445664124.7423325,39880.371814147366
72,3445664124.7423325,39880.371814147366
34,3445664125.4447865,39880.37182227762
34,3445664126.1472406,39880.37183040788
34,3445664126.8496947,39880.371838538136
34,3445664127.552149,39880.371846668386
34,3445664128.2546024,39880.37185479864
34,3445664128.9570565,39880.3718629289
34,3445664129.6595106,39880.37187105915
34,3445664130.3619647,39880.371879189406
34,3445664131.064419,39880.37188731966
34,3445664131.7668724,39880.37189544991
34,3445664132.4693265,39880.37190358017
34,3445664133.1717806,39880.37191171043
19,3445664143.0061364,39880.37202553399
19,3445664143.7085905,39880.37203366424
19,3445664144.4110446,39880.37204179449
19,3445664145.1134987,39880.37204992475
19,3445664145.8159523,39880.372058055
19,3445664146.5184064,39880.37206618526
19,3445664147.2208605,39880.37207431551
19,3445664147.9233146,39880.37208244577
19,3445664148.6257687,39880.37209057603
19,3445664149.3282223,39880.37209870628
19,3445664150.0306764,39880.372106836534
19,3445664150.7331305,39880.37211496679
19,3445664151.4355845,39880.37212309705
19,3445664152.1380386,39880.372131227305
19,3445664152.8404922,39880.37213935755
19,3445664153.5429463,39880.372147487804
19,3445664154.2454004,39880.37215561806
19,3445664154.9478545,39880.37216374832
19,3445664155.6503086,39880.372171878575
19,3445664156.352762,39880.372180008824
19,3445664157.0552163,39880.37218813908
19,3445664157.7576704,39880.37219626934
19,3445664158.4601245,39880.37220439959
19,3445664159.1625786,39880.372212529845
19,3445664159.865032,39880.3722206601
19,3445664160.5674863,39880.37222879036
19,3445664161.2699404,39880.37223692061
19,3445664161.9723945,39880.372245050865
19,3445664162.6748486,39880.37225318112
73,3445664173.2116585,39880.37237513493
73,3445664173.914112,39880.37238326519
73,3445664174.616566,39880.372391395445
73,3445664175.3190203,39880.372399525695
73,3445664176.0214744,39880.37240765595
73,3445664176.7239285,39880.37241578621
73,3445664177.426382,39880.37242391646
73,3445664178.128836,39880.372432046715
73,3445664178.8312902,39880.37244017697
73,3445664179.5337443,39880.37244830723
73,3445664180.2361984,39880.37245643748
73,3445664180.938652,39880.372464567736
73,3445664181.641106,39880.372472697985
73,3445664182.34356,39880.37248082824
