id,seconds,time
75,3430772399.619565,39708.013884485714
75,3430772400.326087,39708.013892663046
75,3430772401.0326085,39708.01390084038
75,3430772401.73913,39708.01390901771
75,3430772402.445652,39708.01391719504
0,3430772423.6413035,39708.014162515086
0,3430772424.3478255,39708.014170692426
0,3430772425.054347,39708.01417886976
0,3430772425.760869,39708.0141870471
0,3430772426.4673905,39708.01419522443
0,3430772427.1739125,39708.01420340177
0,3430772427.880434,39708.0142115791
