id,seconds,time
54,3462375121.000001,40073.7861226852
54,3462375121.7023506,40073.786130814246
54,3462375122.4047008,40073.786138943295
54,3462375123.1070504,40073.786147072344
54,3462375123.8094006,40073.78615520139
54,3462375124.51175,40073.78616333044
54,3462375125.2141004,40073.78617145949
54,3462375125.91645,40073.78617958854
54,3462375126.6187997,40073.78618771759
54,3462375127.32115,40073.78619584664
54,3462375128.0234995,40073.78620397569
54,3462375128.7258496,40073.78621210474
54,3462375129.4281993,40073.786220233786
54,3462375132.9399486,40073.78626087904
54,3462375133.6422987,40073.78626900809
54,3462375134.3446484,40073.78627713714
54,3462375135.046998,40073.78628526618
54,3462375135.749348,40073.786293395235
54,3462375136.451698,40073.786301524284
54,3462375137.154048,40073.78630965333
54,3462375137.8563976,40073.78631778238
54,3462375138.558748,40073.78632591143
54,3462375139.2610974,40073.78633404048
54,3462375139.963447,40073.78634216952
54,3462375140.665797,40073.78635029858
54,3462375141.368147,40073.78635842762
54,3462375142.070497,40073.78636655668
54,3462375142.7728467,40073.786374685726
54,3462375143.475197,40073.786382814775
54,3462375144.1775465,40073.786390943824
54,3462375144.879896,40073.78639907287
54,3462375145.5822463,40073.78640720192
54,3462375146.284596,40073.78641533097
54,3462375146.986946,40073.78642346003
54,3462375147.689296,40073.78643158907
54,3462375148.3916454,40073.78643971812
54,3462375149.0939956,40073.78644784717
54,3462375149.796345,40073.78645597622
54,3462375150.4986954,40073.78646410527
54,3462375151.201045,40073.78647223432
54,3462375198.2584863,40073.787016880626
54,3462375198.960836,40073.787025009675
54,3462375199.6631856,40073.787033138724
54,3462375200.3655357,40073.78704126777
54,3462375201.0678854,40073.78704939682
54,3462375201.7702355,40073.78705752587
54,3462375202.472585,40073.78706565492
54,3462375203.174935,40073.78707378397
54,3462375203.877285,40073.78708191302
54,3462375204.5796347,40073.78709004207
54,3462375205.281985,40073.78709817112
54,3462375205.9843345,40073.787106300166
54,3462375206.6866846,40073.787114429215
54,3462375207.3890343,40073.787122558264
54,3462375208.091384,40073.78713068731
54,3462375208.793734,40073.78713881636
54,3462375209.4960837,40073.78714694541
54,3462375210.198434,40073.78715507447
54,3462375210.9007835,40073.78716320351
54,3462375211.6031337,40073.787171332566
54,3462375212.3054833,40073.78717946161
54,3462375213.007833,40073.78718759066
54,3462375213.710183,40073.78719571971
54,3462375214.412533,40073.787203848755
54,3462375215.114883,40073.78721197781
54,3462375215.8172326,40073.78722010685
54,3462375216.5195827,40073.78722823591
54,3462375217.2219324,40073.78723636495
54,3462375217.924282,40073.787244494
54,3462375218.626632,40073.78725262305
54,3462375219.328982,40073.7872607521
54,3462375220.031332,40073.787268881155
54,3462375220.7336817,40073.787277010204
54,3462375221.4360313,40073.787285139246
54,3462375222.1383815,40073.7872932683
54,3462375222.840731,40073.78730139735
54,3462375223.5430813,40073.7873095264
54,3462375224.245431,40073.78731765545
