id,seconds,time
68,3449737529.9999967,39927.5177083333
68,3449737530.703944,39927.517716480834
68,3449737531.4078913,39927.51772462837
68,3449737532.111839,39927.51773277591
68,3449737532.8157864,39927.51774092345
68,3449737533.5197334,39927.51774907098
68,3449737534.223681,39927.51775721853
68,3449737534.9276285,39927.51776536607
68,3449737535.6315756,39927.51777351361
68,3449737536.335523,39927.51778166115
68,3449737537.0394707,39927.51778980869
68,3449737537.7434177,39927.51779795623
68,3449737538.4473653,39927.51780610377
68,3449737539.151313,39927.51781425131
68,3449737539.85526,39927.51782239885
68,3449737540.5592074,39927.517830546385
20,3449737570.1249976,39927.51817274303
20,3449737570.828945,39927.51818089057
20,3449737571.532892,39927.5181890381
20,3449737572.23684,39927.518197185644
20,3449737572.9407873,39927.51820533318
20,3449737573.6447344,39927.51821348072
20,3449737574.348682,39927.51822162826
20,3449737575.0526295,39927.5182297758
20,3449737575.7565765,39927.51823792334
39,3449737575.7565765,39927.51823792334
20,3449737576.460524,39927.51824607088
33,3449737576.460524,39927.51824607088
39,3449737576.460524,39927.51824607088
20,3449737577.1644716,39927.51825421843
33,3449737577.1644716,39927.51825421843
39,3449737577.1644716,39927.51825421843
20,3449737577.8684187,39927.51826236596
33,3449737577.8684187,39927.51826236596
39,3449737577.8684187,39927.51826236596
20,3449737578.572366,39927.5182705135
33,3449737578.572366,39927.5182705135
39,3449737578.572366,39927.5182705135
33,3449737579.276314,39927.518278661046
39,3449737579.276314,39927.518278661046
33,3449737579.980261,39927.518286808576
39,3449737579.980261,39927.518286808576
33,3449737580.6842084,39927.51829495612
39,3449737580.6842084,39927.51829495612
33,3449737581.388156,39927.51830310366
39,3449737581.388156,39927.51830310366
33,3449737582.092103,39927.518311251195
39,3449737582.092103,39927.518311251195
33,3449737582.7960505,39927.51831939873
39,3449737582.7960505,39927.51831939873
33,3449737583.499998,39927.51832754628
39,3449737583.499998,39927.51832754628
33,3449737584.203945,39927.518335693814
39,3449737584.203945,39927.518335693814
33,3449737584.9078927,39927.51834384135
39,3449737584.9078927,39927.51834384135
33,3449737585.61184,39927.51835198889
39,3449737585.61184,39927.51835198889
33,3449737586.3157873,39927.518360136426
39,3449737586.3157873,39927.518360136426
33,3449737587.019735,39927.51836828397
67,3449737587.019735,39927.51836828397
67,3449737587.723682,39927.5183764315
67,3449737588.4276295,39927.51838457904
67,3449737589.131577,39927.51839272658
67,3449737589.835524,39927.51840087412
67,3449737590.5394716,39927.51840902166
67,3449737591.243419,39927.5184171692
26,3449737591.947366,39927.51842531674
67,3449737591.947366,39927.51842531674
26,3449737592.651314,39927.518433464276
67,3449737592.651314,39927.518433464276
26,3449737593.3552613,39927.51844161182
67,3449737593.3552613,39927.51844161182
26,3449737594.0592084,39927.51844975936
67,3449737594.0592084,39927.51844975936
26,3449737594.763156,39927.518457906895
67,3449737594.763156,39927.518457906895
26,3449737595.4671035,39927.51846605444
67,3449737595.4671035,39927.51846605444
26,3449737596.1710505,39927.51847420198
26,3449737596.874998,39927.518482349515
26,3449737597.5789456,39927.51849049705
26,3449737598.2828927,39927.51849864459
26,3449737598.9868402,39927.518506792134
26,3449737599.690788,39927.51851493967
26,3449737600.394735,39927.51852308721
26,3449737601.0986824,39927.51853123475
26,3449737601.80263,39927.51853938229
26,3449737602.506577,39927.51854752983
26,3449737603.2105246,39927.518555677365
26,3449737603.914472,39927.51856382491
26,3449737604.618419,39927.51857197245
26,3449737605.3223667,39927.51858011999
26,3449737606.0263143,39927.51858826753
26,3449737606.7302613,39927.518596415066
22,3449737672.197368,39927.5193541362
22,3449737672.9013157,39927.51936228375
22,3449737673.605263,39927.519370431284
22,3449737674.3092103,39927.51937857882
22,3449737675.013158,39927.51938672636
22,3449737675.7171054,39927.5193948739
22,3449737676.4210525,39927.51940302144
22,3449737677.125,39927.51941116898
22,3449737677.8289475,39927.51941931652
22,3449737678.5328946,39927.51942746406
22,3449737679.236842,39927.5194356116
22,3449737679.9407897,39927.51944375914
22,3449737680.644737,39927.51945190667
22,3449737681.3486843,39927.519460054216
22,3449737682.052632,39927.51946820175
22,3449737682.756579,39927.51947634929
22,3449737683.4605265,39927.519484496836
