id,seconds,time
45,3455932580.7943892,39999.21968512025
65,3455932580.7943892,39999.21968512025
45,3455932581.499997,39999.21969328701
65,3455932581.499997,39999.21969328701
45,3455932582.2056046,39999.21970145376
65,3455932582.2056046,39999.21970145376
45,3455932582.911212,39999.219709620505
65,3455932582.911212,39999.219709620505
45,3455932583.6168194,39999.21971778726
65,3455932583.6168194,39999.21971778726
45,3455932584.322427,39999.21972595401
65,3455932584.322427,39999.21972595401
45,3455932585.028034,39999.219734120765
65,3455932585.028034,39999.219734120765
45,3455932585.7336416,39999.21974228752
65,3455932585.7336416,39999.21974228752
45,3455932586.439249,39999.21975045427
65,3455932586.439249,39999.21975045427
45,3455932587.144857,39999.219758621024
65,3455932587.144857,39999.219758621024
45,3455932587.8504643,39999.21976678778
65,3455932587.8504643,39999.21976678778
45,3455932588.5560718,39999.21977495453
65,3455932588.5560718,39999.21977495453
45,3455932589.261679,39999.21978312128
65,3455932589.261679,39999.21978312128
45,3455932589.9672866,39999.21979128804
65,3455932589.9672866,39999.21979128804
45,3455932590.672894,39999.21979945479
65,3455932590.672894,39999.21979945479
45,3455932591.3785014,39999.21980762154
65,3455932591.3785014,39999.21980762154
45,3455932592.0841093,39999.2198157883
65,3455932592.0841093,39999.2198157883
45,3455932592.7897167,39999.219823955056
55,3455932623.130838,39999.22017512543
55,3455932623.836446,39999.22018329219
55,3455932624.542053,39999.220191458946
55,3455932625.2476606,39999.220199625706
55,3455932625.953268,39999.22020779246
