id,seconds,time
67,3454800620.194916,39986.11828929301
67,3454800620.8983054,39986.1182974341
67,3454800621.6016955,39986.11830557519
67,3454800622.305085,39986.11831371627
67,3454800623.008475,39986.11832185736
67,3454800623.711865,39986.11832999844
26,3454800624.4152546,39986.118338139524
67,3454800624.4152546,39986.118338139524
26,3454800625.118644,39986.11834628061
67,3454800625.118644,39986.11834628061
26,3454800625.8220344,39986.11835442169
67,3454800625.8220344,39986.11835442169
26,3454800626.525424,39986.118362562775
67,3454800626.525424,39986.118362562775
26,3454800627.228814,39986.118370703865
67,3454800627.228814,39986.118370703865
26,3454800627.932204,39986.11837884495
67,3454800627.932204,39986.11837884495
26,3454800628.6355934,39986.11838698603
67,3454800628.6355934,39986.11838698603
26,3454800629.3389835,39986.11839512712
67,3454800629.3389835,39986.11839512712
26,3454800630.042373,39986.11840326821
26,3454800630.745763,39986.11841140929
26,3454800631.449153,39986.11841955038
26,3454800632.1525426,39986.118427691465
26,3454800632.8559327,39986.11843583255
26,3454800633.5593224,39986.11844397363
26,3454800634.262712,39986.11845211472
26,3454800634.966102,39986.118460255806
26,3454800635.669492,39986.1184683969
26,3454800636.3728814,39986.11847653798
26,3454800637.0762715,39986.11848467907
26,3454800637.779661,39986.118492820155
26,3454800638.483051,39986.11850096124
26,3454800639.186441,39986.11850910233
26,3454800639.8898306,39986.11851724341
26,3454800640.5932207,39986.1185253845
26,3454800641.2966104,39986.11853352559
26,3454800642.0,39986.11854166666
26,3454800642.70339,39986.118549807754
26,3454800643.40678,39986.11855794884
26,3454800644.1101694,39986.11856608992
26,3454800644.8135595,39986.11857423101
26,3454800645.516949,39986.118582372095
26,3454800646.2203393,39986.118590513186
26,3454800646.923729,39986.11859865427
66,3454800702.4915247,39986.11924180005
66,3454800703.194915,39986.11924994114
66,3454800703.8983045,39986.119258082224
66,3454800704.601694,39986.119266223315
66,3454800705.305084,39986.1192743644
66,3454800706.008474,39986.11928250548
66,3454800706.7118635,39986.119290646566
66,3454800707.4152536,39986.11929878766
66,3454800708.1186433,39986.11930692874
66,3454800708.822033,39986.119315069824
66,3454800709.525423,39986.119323210914
66,3454800710.2288127,39986.119331352
66,3454800710.932203,39986.11933949309
66,3454800711.6355925,39986.11934763417
66,3454800712.338982,39986.11935577526
66,3454800713.042372,39986.119363916354
66,3454800713.745762,39986.11937205744
66,3454800714.4491515,39986.11938019852
66,3454800715.1525416,39986.119388339604
66,3454800715.8559313,39986.11939648069
66,3454800716.5593214,39986.11940462177
