id,seconds,time
75,3450430188.9875774,39935.53459476362
75,3450430189.695652,39935.534602958935
75,3450430190.4037266,39935.53461115424
75,3450430191.111801,39935.53461934954
75,3450430191.8198757,39935.534627544854
75,3450430192.5279503,39935.534635740165
75,3450430193.236025,39935.53464393547
75,3450430193.944099,39935.53465213077
75,3450430194.6521735,39935.534660326084
45,3450430233.5962715,39935.535111067955
65,3450430233.5962715,39935.535111067955
45,3450430234.304346,39935.535119263266
65,3450430234.304346,39935.535119263266
45,3450430235.0124207,39935.53512745857
65,3450430235.0124207,39935.53512745857
45,3450430235.7204947,39935.535135653874
65,3450430235.7204947,39935.535135653874
45,3450430236.4285693,39935.53514384918
65,3450430236.4285693,39935.53514384918
45,3450430237.136644,39935.53515204448
65,3450430237.136644,39935.53515204448
45,3450430237.8447185,39935.53516023979
65,3450430237.8447185,39935.53516023979
45,3450430238.552793,39935.535168435104
65,3450430238.552793,39935.535168435104
65,3450430239.2608676,39935.535176630416
65,3450430239.968942,39935.53518482572
65,3450430240.6770163,39935.53519302102
65,3450430241.385091,39935.53520121633
