id,seconds,time
46,3434413316.979077,39750.15413170228
46,3434413317.6820054,39750.15413983803
46,3434413318.3849344,39750.15414797378
46,3434413319.0878634,39750.15415610953
46,3434413319.7907925,39750.15416424528
46,3434413320.493721,39750.15417238103
63,3434413320.493721,39750.15417238103
46,3434413321.19665,39750.15418051678
63,3434413321.19665,39750.15418051678
46,3434413321.899579,39750.15418865254
63,3434413321.899579,39750.15418865254
63,3434413322.6025076,39750.15419678828
63,3434413323.3054366,39750.15420492404
63,3434413324.0083656,39750.15421305979
63,3434413324.7112947,39750.15422119554
11,3434413352.125521,39750.15453848983
11,3434413352.82845,39750.154546625585
24,3434413352.82845,39750.154546625585
11,3434413353.531379,39750.154554761335
24,3434413353.531379,39750.154554761335
11,3434413354.234308,39750.15456289708
24,3434413354.234308,39750.15456289708
11,3434413354.937237,39750.15457103283
24,3434413354.937237,39750.15457103283
24,3434413355.640166,39750.15457916858
24,3434413356.3430943,39750.15458730433
24,3434413357.0460234,39750.15459544008
24,3434413357.7489524,39750.15460357583
24,3434413358.4518814,39750.15461171159
24,3434413359.15481,39750.15461984734
64,3434413359.15481,39750.15461984734
24,3434413359.857739,39750.15462798309
64,3434413359.857739,39750.15462798309
64,3434413360.560668,39750.154636118845
64,3434413361.263597,39750.154644254595
64,3434413361.9665256,39750.154652390345
64,3434413362.6694546,39750.154660526096
64,3434413363.3723836,39750.15466866185
64,3434413364.075312,39750.1546767976
64,3434413364.778241,39750.15468493335
64,3434413365.48117,39750.154693069104
64,3434413366.184099,39750.154701204854
