id,seconds,time
75,3443917003.5337377,39860.1505038627
75,3443917004.2392592,39860.15051202846
75,3443917004.944781,39860.15052019422
75,3443917005.650302,39860.15052835997
75,3443917006.3558235,39860.15053652573
75,3443917007.061345,39860.15054469149
75,3443917007.7668667,39860.15055285725
75,3443917008.472388,39860.15056102301
75,3443917009.1779094,39860.150569188765
