id,seconds,time
70,3542682812.4554453,41003.2732923084
70,3542682813.158416,41003.27330044463
70,3542682813.861386,41003.27330858086
70,3542682814.5643563,41003.27331671709
70,3542682815.2673264,41003.27332485331
70,3542682815.970297,41003.27333298955
70,3542682816.673267,41003.27334112577
70,3542682817.3762374,41003.273349262
