id,seconds,time
73,3449480494.962963,39924.54276577503
73,3449480495.6666665,39924.54277391975
73,3449480496.3703704,39924.54278206447
73,3449480497.0740743,39924.54279020919
73,3449480497.7777777,39924.54279835391
73,3449480498.4814816,39924.54280649863
73,3449480499.1851854,39924.542814643355
73,3449480499.888889,39924.54282278807
73,3449480500.5925927,39924.54283093278
73,3449480501.2962966,39924.542839077505
73,3449480502.0,39924.54284722222
73,3449480502.703704,39924.54285536694
73,3449480503.4074073,39924.542863511655
73,3449480504.111111,39924.54287165638
73,3449480504.814815,39924.5428798011
73,3449480505.5185184,39924.54288794581
73,3449480506.2222223,39924.542896090534
73,3449480506.925926,39924.542904235255
73,3449480507.6296296,39924.54291237998
73,3449480508.3333335,39924.5429205247
73,3449480509.037037,39924.54292866941
73,3449480509.740741,39924.54293681413
73,3449480510.4444447,39924.54294495885
73,3449480511.148148,39924.54295310356
73,3449480511.851852,39924.542961248284
73,3449480512.555556,39924.542969393005
19,3449480518.888889,39924.54304269548
19,3449480519.5925927,39924.54305084019
19,3449480520.2962966,39924.54305898491
19,3449480521.0,39924.54306712963
19,3449480521.703704,39924.54307527435
19,3449480522.4074078,39924.54308341907
19,3449480523.111111,39924.543091563784
19,3449480523.814815,39924.543099708506
19,3449480524.5185184,39924.54310785322
19,3449480525.2222223,39924.54311599794
19,3449480525.925926,39924.54312414266
19,3449480526.6296296,39924.54313228738
19,3449480527.3333335,39924.5431404321
19,3449480528.0370374,39924.54314857682
19,3449480528.740741,39924.543156721535
19,3449480529.4444447,39924.543164866256
19,3449480530.148148,39924.54317301097
19,3449480530.851852,39924.54318115569
19,3449480531.555556,39924.54318930041
19,3449480532.259259,39924.54319744513
19,3449480532.962963,39924.54320558985
19,3449480533.666667,39924.54321373457
19,3449480534.3703704,39924.543221879285
19,3449480535.0740743,39924.543230024006
19,3449480535.777778,39924.54323816873
19,3449480536.4814816,39924.54324631345
19,3449480537.1851854,39924.54325445817
19,3449480537.888889,39924.543262602885
19,3449480538.5925927,39924.54327074761
19,3449480539.2962966,39924.54327889232
19,3449480540.0,39924.543287037035
19,3449480540.703704,39924.54329518176
19,3449480541.4074078,39924.54330332648
19,3449480542.111111,39924.54331147119
19,3449480542.814815,39924.543319615914
19,3449480543.5185184,39924.543327760635
19,3449480544.2222223,39924.54333590536
19,3449480544.925926,39924.54334405007
19,3449480545.6296296,39924.543352194785
19,3449480546.3333335,39924.54336033951
19,3449480547.0370374,39924.54336848423
19,3449480547.740741,39924.54337662894
19,3449480548.4444447,39924.543384773664
19,3449480549.1481485,39924.543392918386
19,3449480549.851852,39924.54340106311
19,3449480550.555556,39924.54340920782
19,3449480551.259259,39924.543417352535
34,3449480562.518519,39924.54354766804
34,3449480563.2222223,39924.54355581276
34,3449480563.925926,39924.54356395748
34,3449480564.6296296,39924.54357210219
34,3449480565.3333335,39924.54358024692
34,3449480566.0370374,39924.54358839164
34,3449480566.740741,39924.54359653636
34,3449480567.4444447,39924.54360468107
34,3449480568.1481485,39924.54361282579
34,3449480568.851852,39924.54362097051
34,3449480569.555556,39924.54362911523
34,3449480570.2592597,39924.54363725995
72,3449480570.2592597,39924.54363725995
34,3449480570.962963,39924.543645404665
72,3449480570.962963,39924.543645404665
34,3449480571.666667,39924.54365354939
72,3449480571.666667,39924.54365354939
34,3449480572.3703704,39924.5436616941
72,3449480572.3703704,39924.5436616941
34,3449480573.0740743,39924.54366983882
72,3449480573.0740743,39924.54366983882
34,3449480573.777778,39924.54367798354
72,3449480573.777778,39924.54367798354
34,3449480574.4814816,39924.54368612826
72,3449480574.4814816,39924.54368612826
34,3449480575.1851854,39924.54369427298
72,3449480575.1851854,39924.54369427298
15,3449480575.8888893,39924.5437024177
34,3449480575.8888893,39924.5437024177
72,3449480575.8888893,39924.5437024177
15,3449480576.5925927,39924.543710562415
34,3449480576.5925927,39924.543710562415
72,3449480576.5925927,39924.543710562415
15,3449480577.2962966,39924.54371870714
34,3449480577.2962966,39924.54371870714
72,3449480577.2962966,39924.54371870714
15,3449480578.0,39924.54372685185
34,3449480578.0,39924.54372685185
72,3449480578.0,39924.54372685185
15,3449480578.703704,39924.54373499657
34,3449480578.703704,39924.54373499657
72,3449480578.703704,39924.54373499657
15,3449480579.4074078,39924.543743141294
34,3449480579.4074078,39924.543743141294
72,3449480579.4074078,39924.543743141294
15,3449480580.111111,39924.54375128601
72,3449480580.111111,39924.54375128601
15,3449480580.814815,39924.54375943073
72,3449480580.814815,39924.54375943073
15,3449480581.518519,39924.54376757545
72,3449480581.518519,39924.54376757545
15,3449480582.2222223,39924.543775720165
72,3449480582.2222223,39924.543775720165
15,3449480582.925926,39924.54378386489
72,3449480582.925926,39924.54378386489
15,3449480583.62963,39924.54379200961
72,3449480583.62963,39924.54379200961
15,3449480584.3333335,39924.54380015432
72,3449480584.3333335,39924.54380015432
15,3449480585.0370374,39924.543808299044
72,3449480585.0370374,39924.543808299044
15,3449480585.740741,39924.54381644376
72,3449480585.740741,39924.54381644376
15,3449480586.4444447,39924.54382458848
72,3449480586.4444447,39924.54382458848
15,3449480587.1481485,39924.5438327332
15,3449480587.851852,39924.543840877915
15,3449480588.555556,39924.54384902264
15,3449480589.2592597,39924.54385716736
15,3449480589.962963,39924.54386531207
15,3449480590.666667,39924.543873456794
15,3449480591.370371,39924.543881601516
15,3449480592.0740743,39924.54388974623
15,3449480592.777778,39924.54389789095
15,3449480593.4814816,39924.543906035666
