id,seconds,time
45,3440232001.0000024,39817.5000115741
65,3440232001.0000024,39817.5000115741
45,3440232001.703228,39817.50001971328
65,3440232001.703228,39817.50001971328
45,3440232002.406454,39817.500027852475
65,3440232002.406454,39817.500027852475
65,3440232003.1096797,39817.50003599167
65,3440232003.812906,39817.50004413086
65,3440232004.5161314,39817.50005227004
65,3440232005.219357,39817.50006040923
55,3440232022.800002,39817.50026388891
55,3440232023.5032277,39817.5002720281
55,3440232024.2064533,39817.50028016728
55,3440232024.9096794,39817.50028830647
55,3440232025.612905,39817.50029644566
55,3440232026.316131,39817.50030458485
55,3440232027.0193567,39817.500312724034
55,3440232027.7225823,39817.50032086322
55,3440232028.4258084,39817.50032900241
55,3440232029.129034,39817.500337141595
55,3440232029.8322597,39817.50034528078
55,3440232030.5354857,39817.50035341997
55,3440232031.2387114,39817.500361559156
55,3440232031.9419374,39817.50036969835
55,3440232032.645163,39817.50037783754
55,3440232033.3483887,39817.500385976724
55,3440232034.0516148,39817.500394115916
55,3440232034.7548404,39817.5004022551
55,3440232035.458066,39817.500410394285
55,3440232036.161292,39817.50041853347
55,3440232036.8645177,39817.500426672654
73,3440232115.625807,39817.50133826165
73,3440232116.3290324,39817.50134640084
73,3440232117.032258,39817.50135454002
73,3440232117.735484,39817.50136267921
73,3440232118.4387097,39817.5013708184
73,3440232119.1419353,39817.50137895758
73,3440232119.8451614,39817.501387096774
73,3440232120.548387,39817.50139523596
73,3440232121.251613,39817.50140337515
73,3440232121.9548388,39817.501411514335
73,3440232122.6580644,39817.50141965352
73,3440232123.3612905,39817.50142779271
73,3440232124.064516,39817.501435931896
73,3440232124.7677417,39817.50144407109
73,3440232125.470968,39817.50145221028
73,3440232126.1741934,39817.501460349464
73,3440232126.8774195,39817.501468488656
73,3440232127.580645,39817.50147662784
73,3440232128.2838707,39817.501484767025
73,3440232128.987097,39817.501492906216
73,3440232129.6903224,39817.5015010454
73,3440232130.393548,39817.501509184585
73,3440232131.096774,39817.50151732377
73,3440232131.7999997,39817.50152546296
19,3440232138.129032,39817.50159871565
19,3440232138.8322577,39817.501606854836
19,3440232139.5354834,39817.50161499402
19,3440232140.2387094,39817.50162313321
19,3440232140.941935,39817.5016312724
19,3440232141.6451607,39817.50163941158
19,3440232142.348387,39817.50164755077
19,3440232143.0516124,39817.501655689965
19,3440232143.7548385,39817.50166382915
19,3440232144.458064,39817.50167196833
19,3440232145.1612897,39817.50168010752
19,3440232145.864516,39817.50168824671
19,3440232146.5677414,39817.501696385894
19,3440232147.2709675,39817.501704525086
19,3440232147.974193,39817.50171266427
19,3440232148.6774187,39817.501720803455
19,3440232149.380645,39817.50172894265
19,3440232150.0838704,39817.50173708183
19,3440232150.787096,39817.501745221016
19,3440232151.490322,39817.50175336021
19,3440232152.1935477,39817.50176149939
19,3440232152.896774,39817.501769638584
19,3440232153.5999994,39817.50177777777
19,3440232154.303225,39817.50178591696
19,3440232155.006451,39817.50179405615
19,3440232155.7096767,39817.50180219534
19,3440232156.4129024,39817.50181033452
34,3440232169.0709667,39817.501956839886
34,3440232169.774193,39817.50196497908
34,3440232170.4774184,39817.50197311827
34,3440232171.180644,39817.501981257454
34,3440232171.88387,39817.501989396646
34,3440232172.5870957,39817.50199753584
34,3440232173.2903214,39817.50200567502
34,3440232173.9935474,39817.50201381421
34,3440232174.696773,39817.5020219534
34,3440232175.399999,39817.50203009258
34,3440232176.1032248,39817.502038231774
72,3440232176.1032248,39817.502038231774
34,3440232176.8064504,39817.50204637096
72,3440232176.8064504,39817.50204637096
34,3440232177.5096765,39817.50205451014
72,3440232177.5096765,39817.50205451014
34,3440232178.212902,39817.50206264933
72,3440232178.212902,39817.50206264933
34,3440232178.9161277,39817.50207078851
72,3440232178.9161277,39817.50207078851
34,3440232179.619354,39817.502078927704
72,3440232179.619354,39817.502078927704
15,3440232180.3225794,39817.50208706689
34,3440232180.3225794,39817.50208706689
72,3440232180.3225794,39817.50208706689
15,3440232181.0258055,39817.50209520608
34,3440232181.0258055,39817.50209520608
72,3440232181.0258055,39817.50209520608
15,3440232181.729031,39817.502103345265
34,3440232181.729031,39817.502103345265
72,3440232181.729031,39817.502103345265
15,3440232182.4322567,39817.50211148445
72,3440232182.4322567,39817.50211148445
15,3440232183.135483,39817.50211962364
72,3440232183.135483,39817.50211962364
15,3440232183.8387084,39817.50212776283
72,3440232183.8387084,39817.50212776283
15,3440232184.5419345,39817.502135902025
72,3440232184.5419345,39817.502135902025
15,3440232185.24516,39817.50214404121
15,3440232185.9483857,39817.502152180394
15,3440232186.651612,39817.502160319586
15,3440232187.3548374,39817.50216845877
15,3440232188.058063,39817.502176597955
15,3440232188.761289,39817.502184737146
15,3440232189.4645147,39817.50219287633
15,3440232190.167741,39817.50220101552
15,3440232190.8709664,39817.5022091547
15,3440232191.574192,39817.50221729389
15,3440232192.277418,39817.50222543308
15,3440232192.9806437,39817.50223357227
15,3440232193.6838694,39817.50224171145
15,3440232194.3870955,39817.50224985064
