num_mules,num_sensors,advertisement_period,connection_time,ble_throughput,sample_period,sample_length,batch_period,batch_length
100,1000,2.0,1.5,125000.0,10.0,128,600.0,100000

sensor_id,mule_id,sample_time,pickup_time,batch_time,data_length
626,9,750.0,752.3194560000006,1200,128
715,9,560.0,755.501024,1200,128
715,9,570.0,755.5020480000001,1200,128
715,9,580.0,755.5030720000001,1200,128
715,9,590.0,755.5040960000001,1200,128
715,9,600.0,755.5051200000001,1200,128
715,9,610.0,755.5061440000002,1200,128
715,9,620.0,755.5071680000002,1200,128
715,9,630.0,755.5081920000002,1200,128
715,9,640.0,755.5092160000003,1200,128
715,9,650.0,755.5102400000003,1200,128
715,9,660.0,755.5112640000003,1200,128
715,9,670.0,755.5122880000004,1200,128
715,9,680.0,755.5133120000004,1200,128
715,9,690.0,755.5143360000004,1200,128
715,9,700.0,755.5153600000004,1200,128
715,9,710.0,755.5163840000005,1200,128
715,9,720.0,755.5174080000005,1200,128
715,9,730.0,755.5184320000005,1200,128
715,9,740.0,755.5194560000006,1200,128
715,9,750.0,755.5204800000006,1200,128
715,9,760.0,767.8010240000002,1200,128
715,9,770.0,784.1010240000003,1200,128
715,9,780.0,784.1020480000003,1200,128
695,9,740.0,806.7010240000001,1200,128
695,9,750.0,806.7020480000001,1200,128
695,9,760.0,806.7030720000001,1200,128
695,9,770.0,806.7040960000002,1200,128
695,9,780.0,806.7051200000002,1200,128
695,9,790.0,806.7061440000002,1200,128
695,9,800.0,806.7071680000003,1200,128
124,9,750.0,806.9010240000001,1200,128
124,9,760.0,806.9020480000001,1200,128
124,9,770.0,806.9030720000002,1200,128
124,9,780.0,806.9040960000002,1200,128
124,9,790.0,806.9051200000002,1200,128
124,9,800.0,806.9061440000003,1200,128
124,9,810.0,810.001024,1200,128
695,9,810.0,810.001024,1200,128
626,9,760.0,822.8010240000001,1200,128
626,9,770.0,822.8020480000001,1200,128
626,9,780.0,822.8030720000002,1200,128
626,9,790.0,822.8040960000002,1200,128
626,9,800.0,822.8051200000002,1200,128
626,9,810.0,822.8061440000002,1200,128
626,9,820.0,822.8071680000003,1200,128
124,9,820.0,839.0010240000003,1200,128
124,9,830.0,839.0020480000003,1200,128
124,9,840.0,840.001024,1200,128
695,9,820.0,851.2010240000001,1200,128
695,9,830.0,851.2020480000001,1200,128
695,9,840.0,851.2030720000001,1200,128
695,9,850.0,851.2040960000002,1200,128
124,9,850.0,852.3010240000001,1200,128
342,9,710.0,858.001024,1200,128
342,9,720.0,858.0020480000001,1200,128
342,9,730.0,858.0030720000001,1200,128
342,9,740.0,858.0040960000001,1200,128
342,9,750.0,858.0051200000001,1200,128
342,9,760.0,858.0061440000002,1200,128
342,9,770.0,858.0071680000002,1200,128
342,9,780.0,858.0081920000002,1200,128
342,9,790.0,858.0092160000003,1200,128
342,9,800.0,858.0102400000003,1200,128
342,9,810.0,858.0112640000003,1200,128
342,9,820.0,858.0122880000004,1200,128
342,9,830.0,858.0133120000004,1200,128
342,9,840.0,858.0143360000004,1200,128
342,9,850.0,858.0153600000004,1200,128
124,9,860.0,860.001024,1200,128
342,9,860.0,860.001024,1200,128
342,9,870.0,873.001024,1200,128
124,9,870.0,875.501024,1200,128
342,9,880.0,880.001024,1200,128
336,9,700.0,885.3010240000001,1200,128
336,9,710.0,885.3020480000001,1200,128
336,9,720.0,885.3030720000002,1200,128
336,9,730.0,885.3040960000002,1200,128
336,9,740.0,885.3051200000002,1200,128
336,9,750.0,885.3061440000002,1200,128
336,9,760.0,885.3071680000003,1200,128
336,9,770.0,885.3081920000003,1200,128
336,9,780.0,885.3092160000003,1200,128
336,9,790.0,885.3102400000004,1200,128
336,9,800.0,885.3112640000004,1200,128
336,9,810.0,885.3122880000004,1200,128
336,9,820.0,885.3133120000005,1200,128
336,9,830.0,885.3143360000005,1200,128
336,9,840.0,885.3153600000005,1200,128
336,9,850.0,885.3163840000005,1200,128
336,9,860.0,885.3174080000006,1200,128
336,9,870.0,885.3184320000006,1200,128
336,9,880.0,885.3194560000006,1200,128
502,9,700.0,886.101024,1200,128
502,9,710.0,886.1020480000001,1200,128
502,9,720.0,886.1030720000001,1200,128
502,9,730.0,886.1040960000001,1200,128
502,9,740.0,886.1051200000002,1200,128
502,9,750.0,886.1061440000002,1200,128
502,9,760.0,886.1071680000002,1200,128
502,9,770.0,886.1081920000003,1200,128
502,9,780.0,886.1092160000003,1200,128
502,9,790.0,886.1102400000003,1200,128
502,9,800.0,886.1112640000003,1200,128
502,9,810.0,886.1122880000004,1200,128
502,9,820.0,886.1133120000004,1200,128
502,9,830.0,886.1143360000004,1200,128
502,9,840.0,886.1153600000005,1200,128
502,9,850.0,886.1163840000005,1200,128
502,9,860.0,886.1174080000005,1200,128
502,9,870.0,886.1184320000006,1200,128
502,9,880.0,886.1194560000006,1200,128
336,9,890.0,890.001024,1200,128
502,9,890.0,890.001024,1200,128
502,9,900.0,900.7010240000001,1200,128
336,9,900.0,901.101024,1200,128
695,9,860.0,912.7010240000001,1200,128
695,9,870.0,912.7020480000001,1200,128
695,9,880.0,912.7030720000001,1200,128
695,9,890.0,912.7040960000002,1200,128
695,9,900.0,912.7051200000002,1200,128
695,9,910.0,912.7061440000002,1200,128
124,9,880.0,922.401024,1200,128
124,9,890.0,922.402048,1200,128
124,9,900.0,922.4030720000001,1200,128
124,9,910.0,922.4040960000001,1200,128
124,9,920.0,922.4051200000001,1200,128
695,9,920.0,922.501024,1200,128
124,9,930.0,943.201024,1200,128
124,9,940.0,943.202048,1200,128
695,9,930.0,943.401024,1200,128
695,9,940.0,943.402048,1200,128
695,9,950.0,950.001024,1200,128
124,9,950.0,953.3010240000001,1200,128
715,9,790.0,962.801024,1200,128
715,9,800.0,962.802048,1200,128
715,9,810.0,962.803072,1200,128
715,9,820.0,962.8040960000001,1200,128
715,9,830.0,962.8051200000001,1200,128
715,9,840.0,962.8061440000001,1200,128
715,9,850.0,962.8071680000002,1200,128
715,9,860.0,962.8081920000002,1200,128
715,9,870.0,962.8092160000002,1200,128
715,9,880.0,962.8102400000002,1200,128
715,9,890.0,962.8112640000003,1200,128
715,9,900.0,962.8122880000003,1200,128
715,9,910.0,962.8133120000003,1200,128
715,9,920.0,962.8143360000004,1200,128
715,9,930.0,962.8153600000004,1200,128
715,9,940.0,962.8163840000004,1200,128
715,9,950.0,962.8174080000005,1200,128
715,9,960.0,962.8184320000005,1200,128
124,9,960.0,970.001024,1200,128
124,9,970.0,970.0020480000001,1200,128
695,9,960.0,971.901024,1200,128
695,9,970.0,971.902048,1200,128
502,10,0.0,1.501024,600,128
336,10,0.0,3.501024,600,128
336,10,10.0,10.001024,600,128
502,10,10.0,10.001024,600,128
336,10,20.0,20.001024,600,128
502,10,20.0,20.001024,600,128
482,10,0.0,49.501024,600,128
482,10,10.0,49.502048,600,128
482,10,20.0,49.503072,600,128
482,10,30.0,49.504096000000004,600,128
482,10,40.0,49.505120000000005,600,128
482,10,50.0,50.001024,600,128
191,10,50.0,60.801024000000005,600,128
191,10,60.0,60.802048000000006,600,128
191,10,80.0,80.001024,600,128
191,10,90.0,90.001024,600,128
482,10,60.0,108.701024,600,128
482,10,70.0,108.702048,600,128
482,10,80.0,108.703072,600,128
482,10,90.0,108.704096,600,128
482,10,100.0,108.70512000000001,600,128
482,10,110.0,110.001024,600,128
482,10,120.0,120.001024,600,128
482,10,130.0,130.001024,600,128
482,10,140.0,140.001024,600,128
482,10,150.0,150.001024,600,128
446,10,100.0,217.501024,600,128
446,10,110.0,217.502048,600,128
446,10,120.0,217.503072,600,128
446,10,130.0,217.504096,600,128
446,10,140.0,217.50512,600,128
446,10,150.0,217.506144,600,128
446,10,160.0,217.507168,600,128
446,10,170.0,217.508192,600,128
446,10,180.0,217.509216,600,128
446,10,190.0,217.51024,600,128
446,10,200.0,217.511264,600,128
446,10,210.0,217.512288,600,128
446,10,220.0,220.001024,600,128
292,10,100.0,220.20102400000002,600,128
292,10,110.0,220.20204800000002,600,128
292,10,120.0,220.20307200000002,600,128
292,10,130.0,220.20409600000002,600,128
292,10,140.0,220.20512000000002,600,128
292,10,150.0,220.20614400000002,600,128
292,10,160.0,220.20716800000002,600,128
292,10,170.0,220.20819200000003,600,128
292,10,180.0,220.20921600000003,600,128
292,10,190.0,220.21024000000003,600,128
292,10,200.0,220.21126400000003,600,128
292,10,210.0,220.21228800000003,600,128
292,10,220.0,220.21331200000003,600,128
292,10,230.0,230.001024,600,128
446,10,230.0,230.001024,600,128
292,10,240.0,240.001024,600,128
446,10,240.0,240.001024,600,128
292,10,250.0,250.001024,600,128
446,10,250.0,250.001024,600,128
446,10,260.0,260.501024,600,128
292,10,260.0,263.90102399999995,600,128
292,10,270.0,270.001024,600,128
446,10,270.0,270.001024,600,128
292,10,280.0,280.001024,600,128
446,10,280.0,280.001024,600,128
292,10,290.0,290.001024,600,128
446,10,290.0,290.001024,600,128
292,10,300.0,300.001024,600,128
446,10,300.0,300.001024,600,128
292,10,310.0,310.001024,600,128
446,10,310.0,310.001024,600,128
292,10,320.0,320.001024,600,128
446,10,320.0,320.001024,600,128
292,10,330.0,330.001024,600,128
446,10,330.0,330.001024,600,128
292,10,340.0,340.001024,600,128
446,10,340.0,340.001024,600,128
292,10,350.0,350.001024,600,128
446,10,350.0,350.001024,600,128
292,10,360.0,360.001024,600,128
446,10,360.0,360.001024,600,128
292,10,370.0,370.001024,600,128
446,10,370.0,370.001024,600,128
292,10,380.0,380.001024,600,128
446,10,380.0,380.001024,600,128
292,10,390.0,390.001024,600,128
446,10,390.0,390.001024,600,128
292,10,400.0,400.001024,600,128
446,10,400.0,400.001024,600,128
292,10,410.0,410.001024,600,128
446,10,410.0,410.001024,600,128
292,10,420.0,420.001024,600,128
446,10,420.0,420.001024,600,128
292,10,430.0,430.001024,600,128
446,10,430.0,430.001024,600,128
292,10,440.0,440.001024,600,128
446,10,440.0,440.001024,600,128
292,10,450.0,450.001024,600,128
446,10,450.0,450.001024,600,128
292,10,460.0,460.001024,600,128
446,10,460.0,460.001024,600,128
292,10,470.0,470.001024,600,128
446,10,470.0,470.001024,600,128
292,10,480.0,480.001024,600,128
446,10,480.0,480.001024,600,128
292,10,490.0,490.001024,600,128
446,10,490.0,490.001024,600,128
292,10,500.0,500.001024,600,128
446,10,500.0,500.001024,600,128
292,10,510.0,510.001024,600,128
446,10,510.0,510.001024,600,128
292,10,520.0,520.001024,600,128
446,10,520.0,520.001024,600,128
292,10,530.0,530.001024,600,128
446,10,530.0,530.001024,600,128
292,10,540.0,540.001024,600,128
446,10,540.0,540.001024,600,128
292,10,550.0,550.001024,600,128
446,10,550.0,550.001024,600,128
292,10,560.0,560.001024,600,128
446,10,560.0,560.001024,600,128
292,10,570.0,570.001024,600,128
446,10,570.0,570.001024,600,128
292,10,580.0,580.001024,600,128
446,10,580.0,580.001024,600,128
292,10,590.0,590.001024,600,128
446,10,590.0,590.001024,600,128
292,10,600.0,600.001024,1200,128
446,10,600.0,600.001024,1200,128
292,10,610.0,610.001024,1200,128
446,10,610.0,610.001024,1200,128
292,10,620.0,620.001024,1200,128
446,10,620.0,620.001024,1200,128
292,10,630.0,630.001024,1200,128
446,10,630.0,630.001024,1200,128
292,10,640.0,640.001024,1200,128
446,10,640.0,640.001024,1200,128
292,10,650.0,650.001024,1200,128
446,10,650.0,650.001024,1200,128
292,10,660.0,660.001024,1200,128
446,10,660.0,660.001024,1200,128
292,10,670.0,670.001024,1200,128
446,10,670.0,670.001024,1200,128
292,10,680.0,680.001024,1200,128
446,10,680.0,680.001024,1200,128
292,10,690.0,690.001024,1200,128
446,10,690.0,690.001024,1200,128
292,10,700.0,700.001024,1200,128
446,10,700.0,700.001024,1200,128
292,10,710.0,710.001024,1200,128
446,10,710.0,710.001024,1200,128
292,10,720.0,720.001024,1200,128
446,10,720.0,720.001024,1200,128
292,10,730.0,730.001024,1200,128
446,10,730.0,730.001024,1200,128
292,10,740.0,740.001024,1200,128
446,10,740.0,740.001024,1200,128
292,10,750.0,750.001024,1200,128
446,10,750.0,750.001024,1200,128
292,10,760.0,760.001024,1200,128
446,10,760.0,760.001024,1200,128
292,10,770.0,770.001024,1200,128
446,10,770.0,770.001024,1200,128
292,10,780.0,780.001024,1200,128
446,10,780.0,780.001024,1200,128
292,10,790.0,790.001024,1200,128
446,10,790.0,790.001024,1200,128
292,10,800.0,800.001024,1200,128
446,10,800.0,800.001024,1200,128
292,10,810.0,810.001024,1200,128
446,10,810.0,810.001024,1200,128
292,10,820.0,820.001024,1200,128
446,10,820.0,820.001024,1200,128
292,10,830.0,830.001024,1200,128
446,10,830.0,830.001024,1200,128
292,10,840.0,840.001024,1200,128
446,10,840.0,840.001024,1200,128
292,10,850.0,850.001024,1200,128
446,10,850.0,850.001024,1200,128
292,10,860.0,860.001024,1200,128
446,10,860.0,860.001024,1200,128
292,10,870.0,870.001024,1200,128
446,10,870.0,870.001024,1200,128
292,10,880.0,880.001024,1200,128
446,10,880.0,880.001024,1200,128
292,10,890.0,890.001024,1200,128
446,10,890.0,890.001024,1200,128
292,10,900.0,900.001024,1200,128
446,10,900.0,900.001024,1200,128
292,10,910.0,910.001024,1200,128
446,10,910.0,910.001024,1200,128
292,10,920.0,920.001024,1200,128
446,10,920.0,920.001024,1200,128
292,10,930.0,930.001024,1200,128
446,10,930.0,930.001024,1200,128
292,10,940.0,940.001024,1200,128
446,10,940.0,940.001024,1200,128
292,10,950.0,950.001024,1200,128
446,10,950.0,950.001024,1200,128
292,10,960.0,960.001024,1200,128
446,10,960.0,960.001024,1200,128
292,10,970.0,970.001024,1200,128
446,10,970.0,970.001024,1200,128
292,10,980.0,980.001024,1200,128
446,10,980.0,980.001024,1200,128
292,10,990.0,990.001024,1200,128
446,10,990.0,990.001024,1200,128
292,10,1000.0,1000.001024,1200,128
446,10,1000.0,1000.001024,1200,128
292,10,1010.0,1010.001024,1200,128
446,10,1010.0,1010.001024,1200,128
292,10,1020.0,1020.001024,1200,128
446,10,1020.0,1020.001024,1200,128
292,10,1030.0,1030.001024,1200,128
446,10,1030.0,1030.001024,1200,128
292,10,1040.0,1040.001024,1200,128
446,10,1040.0,1040.001024,1200,128
292,10,1050.0,1050.001024,1200,128
446,10,1050.0,1050.001024,1200,128
292,10,1060.0,1060.001024,1200,128
446,10,1060.0,1060.001024,1200,128
292,10,1070.0,1070.001024,1200,128
446,10,1070.0,1070.001024,1200,128
292,10,1080.0,1080.001024,1200,128
446,10,1080.0,1080.001024,1200,128
292,10,1090.0,1090.001024,1200,128
446,10,1090.0,1090.001024,1200,128
292,10,1100.0,1100.001024,1200,128
446,10,1100.0,1100.001024,1200,128
292,10,1110.0,1110.001024,1200,128
446,10,1110.0,1110.001024,1200,128
292,10,1120.0,1120.001024,1200,128
446,10,1120.0,1120.001024,1200,128
292,10,1130.0,1130.001024,1200,128
446,10,1130.0,1130.001024,1200,128
292,10,1140.0,1140.001024,1200,128
446,10,1140.0,1140.001024,1200,128
292,10,1150.0,1150.001024,1200,128
446,10,1150.0,1150.001024,1200,128
292,10,1160.0,1160.001024,1200,128
446,10,1160.0,1160.001024,1200,128
292,10,1170.0,1170.001024,1200,128
446,10,1170.0,1170.001024,1200,128
292,10,1180.0,1180.001024,1200,128
446,10,1180.0,1180.001024,1200,128
292,10,1190.0,1190.001024,1200,128
446,10,1190.0,1190.001024,1200,128
292,10,1200.0,1200.001024,1800,128
446,10,1200.0,1200.001024,1800,128
292,10,1210.0,1210.001024,1800,128
446,10,1210.0,1210.001024,1800,128
292,10,1220.0,1220.001024,1800,128
446,10,1220.0,1220.001024,1800,128
292,10,1230.0,1230.001024,1800,128
446,10,1230.0,1230.001024,1800,128
292,10,1240.0,1240.001024,1800,128
446,10,1240.0,1240.001024,1800,128
292,10,1250.0,1250.001024,1800,128
446,10,1250.0,1250.001024,1800,128
292,10,1260.0,1260.001024,1800,128
446,10,1260.0,1260.001024,1800,128
292,10,1270.0,1270.001024,1800,128
446,10,1270.0,1270.001024,1800,128
292,10,1280.0,1280.001024,1800,128
446,10,1280.0,1280.001024,1800,128
292,10,1290.0,1290.001024,1800,128
446,10,1290.0,1290.001024,1800,128
292,10,1300.0,1300.001024,1800,128
446,10,1300.0,1300.001024,1800,128
292,10,1310.0,1310.001024,1800,128
446,10,1310.0,1310.001024,1800,128
292,10,1320.0,1320.001024,1800,128
446,10,1320.0,1320.001024,1800,128
292,10,1330.0,1330.001024,1800,128
446,10,1330.0,1330.001024,1800,128
292,10,1340.0,1340.001024,1800,128
446,10,1340.0,1340.001024,1800,128
292,10,1350.0,1350.001024,1800,128
446,10,1350.0,1350.001024,1800,128
292,10,1360.0,1360.001024,1800,128
446,10,1360.0,1360.001024,1800,128
292,10,1370.0,1370.001024,1800,128
446,10,1370.0,1370.001024,1800,128
292,10,1380.0,1380.001024,1800,128
446,10,1380.0,1380.001024,1800,128
292,10,1390.0,1390.001024,1800,128
446,10,1390.0,1390.001024,1800,128
292,10,1400.0,1400.001024,1800,128
446,10,1400.0,1400.001024,1800,128
292,10,1410.0,1410.001024,1800,128
446,10,1410.0,1410.001024,1800,128
292,10,1420.0,1420.001024,1800,128
446,10,1420.0,1420.001024,1800,128
292,10,1430.0,1430.001024,1800,128
446,10,1430.0,1430.001024,1800,128
292,10,1440.0,1440.001024,1800,128
446,10,1440.0,1440.001024,1800,128
292,10,1450.0,1450.001024,1800,128
446,10,1450.0,1450.001024,1800,128
292,10,1460.0,1460.001024,1800,128
446,10,1460.0,1460.001024,1800,128
292,10,1470.0,1470.001024,1800,128
446,10,1470.0,1470.001024,1800,128
292,10,1480.0,1480.001024,1800,128
446,10,1480.0,1480.001024,1800,128
292,10,1490.0,1490.001024,1800,128
446,10,1490.0,1490.001024,1800,128
292,10,1500.0,1500.001024,1800,128
446,10,1500.0,1500.001024,1800,128
292,10,1510.0,1510.001024,1800,128
446,10,1510.0,1510.001024,1800,128
292,10,1520.0,1520.001024,1800,128
446,10,1520.0,1520.001024,1800,128
292,10,1530.0,1530.001024,1800,128
446,10,1530.0,1530.001024,1800,128
292,10,1540.0,1540.001024,1800,128
446,10,1540.0,1540.001024,1800,128
292,10,1550.0,1550.001024,1800,128
446,10,1550.0,1550.001024,1800,128
292,10,1560.0,1560.001024,1800,128
446,10,1560.0,1560.001024,1800,128
292,10,1570.0,1570.001024,1800,128
446,10,1570.0,1570.001024,1800,128
292,10,1580.0,1580.001024,1800,128
446,10,1580.0,1580.001024,1800,128
292,10,1590.0,1590.001024,1800,128
446,10,1590.0,1590.001024,1800,128
292,10,1600.0,1600.001024,1800,128
446,10,1600.0,1600.001024,1800,128
292,10,1610.0,1610.001024,1800,128
446,10,1610.0,1610.001024,1800,128
292,10,1620.0,1620.001024,1800,128
446,10,1620.0,1620.001024,1800,128
292,10,1630.0,1630.001024,1800,128
446,10,1630.0,1630.001024,1800,128
292,10,1640.0,1640.001024,1800,128
446,10,1640.0,1640.001024,1800,128
292,10,1650.0,1650.001024,1800,128
446,10,1650.0,1650.001024,1800,128
292,10,1660.0,1660.001024,1800,128
446,10,1660.0,1660.001024,1800,128
292,10,1670.0,1670.001024,1800,128
446,10,1670.0,1670.001024,1800,128
292,10,1680.0,1680.001024,1800,128
446,10,1680.0,1680.001024,1800,128
292,10,1690.0,1690.001024,1800,128
446,10,1690.0,1690.001024,1800,128
292,10,1700.0,1700.001024,1800,128
446,10,1700.0,1700.001024,1800,128
292,10,1710.0,1710.001024,1800,128
446,10,1710.0,1710.001024,1800,128
292,10,1720.0,1720.001024,1800,128
446,10,1720.0,1720.001024,1800,128
292,10,1730.0,1730.001024,1800,128
446,10,1730.0,1730.001024,1800,128
292,10,1740.0,1740.001024,1800,128
446,10,1740.0,1740.001024,1800,128
292,10,1750.0,1750.001024,1800,128
446,10,1750.0,1750.001024,1800,128
292,10,1760.0,1760.001024,1800,128
446,10,1760.0,1760.001024,1800,128
292,10,1770.0,1770.001024,1800,128
446,10,1770.0,1770.001024,1800,128
292,10,1780.0,1780.001024,1800,128
446,10,1780.0,1780.001024,1800,128
292,10,1790.0,1790.001024,1800,128
446,10,1790.0,1790.001024,1800,128
292,10,1800.0,1800.001024,2400,128
446,10,1800.0,1800.001024,2400,128
292,10,1810.0,1810.001024,2400,128
446,10,1810.0,1810.001024,2400,128
292,10,1820.0,1820.001024,2400,128
446,10,1820.0,1820.001024,2400,128
292,10,1830.0,1830.001024,2400,128
446,10,1830.0,1830.001024,2400,128
292,10,1840.0,1840.001024,2400,128
446,10,1840.0,1840.001024,2400,128
292,10,1850.0,1850.001024,2400,128
446,10,1850.0,1850.001024,2400,128
292,10,1860.0,1860.001024,2400,128
446,10,1860.0,1860.001024,2400,128
292,10,1870.0,1870.001024,2400,128
446,10,1870.0,1870.001024,2400,128
292,10,1880.0,1880.001024,2400,128
446,10,1880.0,1880.001024,2400,128
292,10,1890.0,1890.001024,2400,128
446,10,1890.0,1890.001024,2400,128
292,10,1900.0,1900.001024,2400,128
446,10,1900.0,1900.001024,2400,128
292,10,1910.0,1910.001024,2400,128
446,10,1910.0,1910.001024,2400,128
292,10,1920.0,1920.001024,2400,128
446,10,1920.0,1920.001024,2400,128
292,10,1930.0,1930.001024,2400,128
446,10,1930.0,1930.001024,2400,128
292,10,1940.0,1940.001024,2400,128
446,10,1940.0,1940.001024,2400,128
292,10,1950.0,1950.001024,2400,128
446,10,1950.0,1950.001024,2400,128
292,10,1960.0,1960.001024,2400,128
446,10,1960.0,1960.001024,2400,128
292,10,1970.0,1970.001024,2400,128
446,10,1970.0,1970.001024,2400,128
292,10,1980.0,1980.001024,2400,128
446,10,1980.0,1980.001024,2400,128
292,10,1990.0,1990.001024,2400,128
446,10,1990.0,1990.001024,2400,128
292,10,2000.0,2000.001024,2400,128
446,10,2000.0,2000.001024,2400,128
292,10,2010.0,2010.001024,2400,128
446,10,2010.0,2010.001024,2400,128
292,10,2020.0,2020.001024,2400,128
446,10,2020.0,2020.001024,2400,128
292,10,2030.0,2030.001024,2400,128
446,10,2030.0,2030.001024,2400,128
292,10,2040.0,2040.001024,2400,128
446,10,2040.0,2040.001024,2400,128
292,10,2050.0,2050.001024,2400,128
446,10,2050.0,2050.001024,2400,128
292,10,2060.0,2060.001024,2400,128
446,10,2060.0,2060.001024,2400,128
292,10,2070.0,2070.001024,2400,128
446,10,2070.0,2070.001024,2400,128
292,10,2080.0,2080.001024,2400,128
446,10,2080.0,2080.001024,2400,128
292,10,2090.0,2090.001024,2400,128
446,10,2090.0,2090.001024,2400,128
292,10,2100.0,2100.001024,2400,128
446,10,2100.0,2100.001024,2400,128
292,10,2110.0,2110.001024,2400,128
446,10,2110.0,2110.001024,2400,128
292,10,2120.0,2120.001024,2400,128
446,10,2120.0,2120.001024,2400,128
292,10,2130.0,2130.001024,2400,128
446,10,2130.0,2130.001024,2400,128
292,10,2140.0,2140.001024,2400,128
446,10,2140.0,2140.001024,2400,128
292,10,2150.0,2150.001024,2400,128
446,10,2150.0,2150.001024,2400,128
292,10,2160.0,2160.001024,2400,128
446,10,2160.0,2160.001024,2400,128
292,10,2170.0,2170.001024,2400,128
446,10,2170.0,2170.001024,2400,128
292,10,2180.0,2180.001024,2400,128
446,10,2180.0,2180.001024,2400,128
292,10,2190.0,2190.001024,2400,128
446,10,2190.0,2190.001024,2400,128
292,10,2200.0,2200.001024,2400,128
446,10,2200.0,2200.001024,2400,128
292,10,2210.0,2210.001024,2400,128
446,10,2210.0,2210.001024,2400,128
292,10,2220.0,2220.001024,2400,128
446,10,2220.0,2220.001024,2400,128
292,10,2230.0,2230.001024,2400,128
446,10,2230.0,2230.001024,2400,128
292,10,2240.0,2240.001024,2400,128
446,10,2240.0,2240.001024,2400,128
292,10,2250.0,2250.001024,2400,128
446,10,2250.0,2250.001024,2400,128
292,10,2260.0,2260.001024,2400,128
446,10,2260.0,2260.001024,2400,128
292,10,2270.0,2270.001024,2400,128
446,10,2270.0,2270.001024,2400,128
292,10,2280.0,2280.001024,2400,128
446,10,2280.0,2280.001024,2400,128
292,10,2290.0,2290.001024,2400,128
446,10,2290.0,2290.001024,2400,128
292,10,2300.0,2300.001024,2400,128
446,10,2300.0,2300.001024,2400,128
292,10,2310.0,2310.001024,2400,128
446,10,2310.0,2310.001024,2400,128
292,10,2320.0,2320.001024,2400,128
446,10,2320.0,2320.001024,2400,128
292,10,2330.0,2330.001024,2400,128
446,10,2330.0,2330.001024,2400,128
292,10,2340.0,2340.001024,2400,128
446,10,2340.0,2340.001024,2400,128
292,10,2350.0,2350.001024,2400,128
446,10,2350.0,2350.001024,2400,128
292,10,2360.0,2360.001024,2400,128
446,10,2360.0,2360.001024,2400,128
292,10,2370.0,2370.001024,2400,128
446,10,2370.0,2370.001024,2400,128
292,10,2380.0,2380.001024,2400,128
446,10,2380.0,2380.001024,2400,128
292,10,2390.0,2390.001024,2400,128
446,10,2390.0,2390.001024,2400,128
292,10,2400.0,2400.001024,3000,128
446,10,2400.0,2400.001024,3000,128
292,10,2410.0,2410.001024,3000,128
446,10,2410.0,2410.001024,3000,128
292,10,2420.0,2420.001024,3000,128
446,10,2420.0,2420.001024,3000,128
292,10,2430.0,2430.001024,3000,128
446,10,2430.0,2430.001024,3000,128
292,10,2440.0,2440.001024,3000,128
446,10,2440.0,2440.001024,3000,128
292,10,2450.0,2450.001024,3000,128
446,10,2450.0,2450.001024,3000,128
292,10,2460.0,2460.001024,3000,128
446,10,2460.0,2460.001024,3000,128
292,10,2470.0,2470.001024,3000,128
446,10,2470.0,2470.001024,3000,128
292,10,2480.0,2480.001024,3000,128
446,10,2480.0,2480.001024,3000,128
292,10,2490.0,2490.001024,3000,128
446,10,2490.0,2490.001024,3000,128
292,10,2500.0,2500.001024,3000,128
446,10,2500.0,2500.001024,3000,128
292,10,2510.0,2510.001024,3000,128
446,10,2510.0,2510.001024,3000,128
292,10,2520.0,2520.001024,3000,128
446,10,2520.0,2520.001024,3000,128
292,10,2530.0,2530.001024,3000,128
446,10,2530.0,2530.001024,3000,128
292,10,2540.0,2540.001024,3000,128
446,10,2540.0,2540.001024,3000,128
292,10,2550.0,2550.001024,3000,128
446,10,2550.0,2550.001024,3000,128
292,10,2560.0,2560.001024,3000,128
446,10,2560.0,2560.001024,3000,128
292,10,2570.0,2570.001024,3000,128
446,10,2570.0,2570.001024,3000,128
292,10,2580.0,2580.001024,3000,128
446,10,2580.0,2580.001024,3000,128
292,10,2590.0,2590.001024,3000,128
446,10,2590.0,2590.001024,3000,128
292,10,2600.0,2600.001024,3000,128
446,10,2600.0,2600.001024,3000,128
292,10,2610.0,2610.001024,3000,128
446,10,2610.0,2610.001024,3000,128
292,10,2620.0,2620.001024,3000,128
446,10,2620.0,2620.001024,3000,128
292,10,2630.0,2630.001024,3000,128
446,10,2630.0,2630.001024,3000,128
292,10,2640.0,2640.001024,3000,128
446,10,2640.0,2640.001024,3000,128
292,10,2650.0,2650.001024,3000,128
446,10,2650.0,2650.001024,3000,128
292,10,2660.0,2660.001024,3000,128
446,10,2660.0,2660.001024,3000,128
292,10,2670.0,2670.001024,3000,128
446,10,2670.0,2670.001024,3000,128
292,10,2680.0,2680.001024,3000,128
446,10,2680.0,2680.001024,3000,128
292,10,2690.0,2690.001024,3000,128
446,10,2690.0,2690.001024,3000,128
292,10,2700.0,2700.001024,3000,128
446,10,2700.0,2700.001024,3000,128
292,10,2710.0,2710.001024,3000,128
446,10,2710.0,2710.001024,3000,128
292,10,2720.0,2720.001024,3000,128
446,10,2720.0,2720.001024,3000,128
292,10,2730.0,2730.001024,3000,128
446,10,2730.0,2730.001024,3000,128
292,10,2740.0,2740.001024,3000,128
446,10,2740.0,2740.001024,3000,128
292,10,2750.0,2750.001024,3000,128
446,10,2750.0,2750.001024,3000,128
