sensor ID, norm_secs (secs),time (days)
57,634.3658831021879,39859.33533988292
57,635.0660661961198,39859.33534798689
57,635.7662492900515,39859.33535609086
57,636.4664323839833,39859.33536419483
57,637.1666154779151,39859.3353722988
57,637.8667985718469,39859.33538040277
57,638.5669816657786,39859.33538850674
57,639.2671647597103,39859.33539661072
57,639.9673478536422,39859.335404714686
57,640.6675309475739,39859.335412818655
57,641.3677140415057,39859.33542092263
57,642.0678971354375,39859.3354290266
57,642.7680802293693,39859.33543713057
57,643.468263323301,39859.33544523454
57,644.1684464172329,39859.33545333851
57,644.8686295111646,39859.33546144248
57,645.5688126050964,39859.33546954645
57,646.2689956990281,39859.33547765043
57,646.96917879296,39859.335485754396
57,647.6693618868917,39859.335493858365
57,648.3695449808234,39859.335501962334
57,649.0697280747553,39859.33551006631
57,649.769911168687,39859.33551817028
57,650.4700942626188,39859.33552627425
57,651.1702773565505,39859.335534378224
57,651.8704604504824,39859.33554248219
57,652.5706435444141,39859.33555058616
57,653.2708266383459,39859.33555869013
57,653.9710097322777,39859.33556679411
57,654.6711928262094,39859.335574898076
57,655.3713759201412,39859.335583002045
57,656.071559014073,39859.33559110602
57,656.7717421080048,39859.33559920999
57,657.4719252019365,39859.33560731396
57,658.1721082958683,39859.335615417935
57,658.8722913898001,39859.3356235219
57,659.5724744837319,39859.33563162587
57,660.2726575776636,39859.33563972984
57,660.9728406715955,39859.33564783382
57,661.6730237655272,39859.335655937786
57,662.373206859459,39859.335664041755
57,663.0733899533907,39859.33567214573
57,663.7735730473225,39859.3356802497
5,748.4957274130672,39859.33666083019
5,749.195910506999,39859.336668934164
5,749.8960936009308,39859.33667703813
17,754.7973752584533,39859.33673376593
17,755.497558352385,39859.3367418699
17,756.1977414463167,39859.33674997387
17,756.8979245402486,39859.33675807784
17,757.5981076341803,39859.33676618181
17,758.2982907281121,39859.33677428578
17,758.9984738220439,39859.33678238976
17,759.6986569159757,39859.336790493726
17,760.3988400099074,39859.336798597695
17,761.0990231038392,39859.33680670167
17,761.799206197771,39859.33681480564
17,762.4993892917028,39859.33682290961
17,763.1995723856345,39859.33683101358
17,763.8997554795664,39859.33683911755
17,764.5999385734981,39859.33684722152
17,765.3001216674298,39859.33685532549
17,766.0003047613617,39859.33686342947
17,766.7004878552934,39859.336871533436
17,767.4006709492252,39859.336879637405
17,768.1008540431569,39859.336887741374
17,768.8010371370888,39859.33689584535
17,769.5012202310205,39859.33690394932
17,770.2014033249523,39859.33691205329
17,770.9015864188841,39859.336920157264
17,771.6017695128158,39859.33692826123
17,772.3019526067476,39859.3369363652
17,773.0021357006793,39859.33694446918
17,773.7023187946112,39859.33695257315
17,774.4025018885429,39859.336960677116
17,775.1026849824747,39859.336968781085
17,775.8028680764065,39859.33697688506
17,776.5030511703383,39859.33698498903
17,777.20323426427,39859.336993093
17,777.9034173582018,39859.337001196975
17,778.6036004521336,39859.33700930094
17,779.3037835460653,39859.33701740491
17,780.0039666399971,39859.33702550888
17,780.704149733929,39859.33703361286
17,781.4043328278607,39859.337041716826
17,782.1045159217924,39859.337049820795
17,782.8046990157243,39859.33705792477
17,783.504882109656,39859.33706602874
17,784.2050652035878,39859.33707413271
17,784.9052482975195,39859.33708223668
17,785.6054313914514,39859.337090340654
17,786.3056144853831,39859.33709844462
17,787.0057975793148,39859.33710654859
12,811.512205866927,39859.33739018758
12,812.2123889608588,39859.33739829155
12,812.9125720547905,39859.33740639552
12,813.6127551487223,39859.33741449949
12,814.3129382426541,39859.337422603465
12,815.0131213365859,39859.337430707434
12,815.7133044305176,39859.3374388114
12,816.4134875244495,39859.33744691538
12,817.1136706183812,39859.33745501935
12,817.813853712313,39859.33746312332
12,818.5140368062447,39859.33747122729
12,819.2142199001765,39859.33747933126
12,819.9144029941083,39859.33748743523
12,820.61458608804,39859.3374955392
12,821.3147691819719,39859.337503643175
12,822.0149522759036,39859.337511747144
12,824.115501557699,39859.33753605906
12,824.8156846516307,39859.33754416303
12,825.5158677455624,39859.337552266996
12,826.2160508394943,39859.33756037097
12,826.916233933426,39859.33756847494
12,827.6164170273578,39859.33757657891
12,828.3166001212896,39859.337584682886
12,829.0167832152214,39859.337592786855
12,829.7169663091531,39859.33760089082
12,830.4171494030849,39859.33760899479
12,831.1173324970167,39859.33761709877
12,831.8175155909485,39859.33762520274
12,832.5176986848802,39859.337633306706
25,832.5176986848802,39859.337633306706
12,833.217881778812,39859.33764141068
25,833.217881778812,39859.33764141068
12,833.9180648727438,39859.33764951465
25,833.9180648727438,39859.33764951465
12,834.6182479666755,39859.33765761862
25,834.6182479666755,39859.33765761862
12,835.3184310606074,39859.337665722596
12,836.0186141545391,39859.337673826565
12,836.7187972484709,39859.337681930534
12,837.4189803424026,39859.3376900345
12,838.1191634363345,39859.33769813848
12,838.8193465302662,39859.33770624245
12,839.519529624198,39859.33771434642
12,840.2197127181298,39859.33772245039
12,840.9198958120616,39859.33773055436
12,841.6200789059933,39859.33773865833
12,842.320261999925,39859.3377467623
6,852.12282531497,39859.3378602179
31,852.12282531497,39859.3378602179
6,852.8230084089017,39859.33786832187
31,852.8230084089017,39859.33786832187
6,853.5231915028335,39859.33787642584
31,853.5231915028335,39859.33787642584
6,854.2233745967652,39859.33788452981
31,854.2233745967652,39859.33788452981
6,854.9235576906971,39859.33789263378
31,854.9235576906971,39859.33789263378
6,855.6237407846288,39859.33790073775
31,855.6237407846288,39859.33790073775
6,856.3239238785605,39859.33790884172
31,856.3239238785605,39859.33790884172
6,857.0241069724924,39859.3379169457
31,857.0241069724924,39859.3379169457
6,857.7242900664241,39859.337925049666
31,857.7242900664241,39859.337925049666
6,858.4244731603559,39859.337933153634
31,858.4244731603559,39859.337933153634
6,859.1246562542876,39859.3379412576
31,859.1246562542876,39859.3379412576
6,859.8248393482195,39859.33794936158
31,859.8248393482195,39859.33794936158
6,860.5250224421512,39859.33795746555
31,860.5250224421512,39859.33795746555
6,861.225205536083,39859.33796556952
31,861.225205536083,39859.33796556952
6,861.9253886300148,39859.33797367349
31,861.9253886300148,39859.33797367349
6,862.6255717239466,39859.33798177746
31,862.6255717239466,39859.33798177746
6,863.3257548178783,39859.33798988143
31,863.3257548178783,39859.33798988143
6,864.0259379118102,39859.33799798541
31,864.0259379118102,39859.33799798541
6,864.7261210057419,39859.338006089376
31,864.7261210057419,39859.338006089376
6,865.4263040996736,39859.338014193345
31,865.4263040996736,39859.338014193345
6,866.1264871936054,39859.338022297314
31,866.1264871936054,39859.338022297314
6,866.8266702875372,39859.33803040129
31,866.8266702875372,39859.33803040129
6,867.526853381469,39859.33803850526
31,867.526853381469,39859.33803850526
6,868.2270364754007,39859.33804660923
31,868.2270364754007,39859.33804660923
6,868.9272195693326,39859.338054713204
31,868.9272195693326,39859.338054713204
6,869.6274026632643,39859.33806281717
31,869.6274026632643,39859.33806281717
6,870.3275857571961,39859.33807092114
31,870.3275857571961,39859.33807092114
6,871.0277688511278,39859.33807902511
31,871.0277688511278,39859.33807902511
6,871.7279519450597,39859.33808712909
31,871.7279519450597,39859.33808712909
6,872.4281350389914,39859.338095233055
31,872.4281350389914,39859.338095233055
6,873.1283181329231,39859.338103337024
31,873.1283181329231,39859.338103337024
6,873.828501226855,39859.338111441
31,873.828501226855,39859.338111441
6,874.5286843207867,39859.33811954497
31,874.5286843207867,39859.33811954497
6,875.2288674147185,39859.33812764894
31,875.2288674147185,39859.33812764894
6,875.9290505086503,39859.338135752914
31,875.9290505086503,39859.338135752914
6,876.6292336025821,39859.33814385688
31,876.6292336025821,39859.33814385688
6,877.3294166965138,39859.33815196085
31,877.3294166965138,39859.33815196085
6,878.0295997904456,39859.33816006482
31,878.0295997904456,39859.33816006482
6,878.7297828843774,39859.3381681688
31,878.7297828843774,39859.3381681688
6,879.4299659783092,39859.338176272766
31,879.4299659783092,39859.338176272766
6,880.1301490722409,39859.338184376735
31,880.1301490722409,39859.338184376735
6,880.8303321661728,39859.33819248071
31,880.8303321661728,39859.33819248071
6,881.5305152601045,39859.33820058468
31,881.5305152601045,39859.33820058468
6,882.2306983540362,39859.33820868865
31,882.2306983540362,39859.33820868865
6,882.930881447968,39859.33821679262
31,882.930881447968,39859.33821679262
6,883.6310645418998,39859.33822489659
31,883.6310645418998,39859.33822489659
6,884.3312476358316,39859.33823300056
31,884.3312476358316,39859.33823300056
6,885.0314307297633,39859.33824110453
31,885.0314307297633,39859.33824110453
6,885.7316138236952,39859.33824920851
31,885.7316138236952,39859.33824920851
31,886.4317969176269,39859.338257312476
7,1085.9839786881828,39859.34056694421
7,1086.6841617821144,39859.34057504818
7,1087.3843448760463,39859.34058315215
7,1088.0845279699781,39859.34059125612
7,1088.7847110639098,39859.3405993601
7,1089.4848941578416,39859.340607464066
7,1090.1850772517735,39859.340615568035
7,1090.885260345705,39859.340623672004
7,1091.585443439637,39859.34063177598
7,1092.2856265335688,39859.34063987995
7,1092.9858096275004,39859.34064798392
7,1093.6859927214323,39859.340656087894
7,1094.386175815364,39859.34066419186
7,1095.0863589092958,39859.34067229583
7,1095.7865420032276,39859.34068039981
7,1096.4867250971593,39859.34068850378
7,1097.186908191091,39859.340696607745
7,1097.887091285023,39859.340704711714
7,1098.5872743789546,39859.34071281569
7,1099.2874574728864,39859.34072091966
7,1099.9876405668183,39859.34072902363
7,1100.68782366075,39859.340737127604
7,1101.3880067546818,39859.34074523157
7,1102.0881898486136,39859.34075333554
7,1102.7883729425453,39859.34076143951
7,1103.4885560364771,39859.34076954349
7,1104.188739130409,39859.340777647456
7,1104.8889222243406,39859.340785751425
7,1105.5891053182725,39859.3407938554
7,1106.289288412204,39859.34080195937
7,1106.989471506136,39859.34081006334
7,1107.6896546000678,39859.340818167315
7,1108.3898376939994,39859.340826271284
7,1109.0900207879313,39859.34083437525
7,1109.7902038818631,39859.34084247922
7,1110.4903869757948,39859.3408505832
7,1111.1905700697266,39859.34085868717
7,1111.8907531636585,39859.340866791135
7,1112.59093625759,39859.34087489511
7,1113.291119351522,39859.34088299908
7,1113.9913024454538,39859.34089110305
7,1114.6914855393854,39859.34089920702
22,1401.766554051413,39859.34422183513
22,1402.466737145345,39859.3442299391
22,1403.1669202392768,39859.34423804307
22,1403.8671033332084,39859.34424614704
22,1404.5672864271403,39859.34425425102
22,1405.267469521072,39859.344262354985
22,1405.9676526150038,39859.344270458954
22,1406.6678357089356,39859.34427856292
22,1407.3680188028673,39859.3442866669
22,1408.068201896799,39859.34429477087
22,1408.768384990731,39859.34430287484
22,1409.4685680846626,39859.34431097881
47,1409.4685680846626,39859.34431097881
22,1410.1687511785944,39859.34431908278
47,1410.1687511785944,39859.34431908278
22,1410.8689342725263,39859.34432718675
47,1410.8689342725263,39859.34432718675
22,1411.569117366458,39859.34433529072
47,1411.569117366458,39859.34433529072
22,1412.2693004603898,39859.344343394696
47,1412.2693004603898,39859.344343394696
22,1412.9694835543216,39859.344351498665
47,1412.9694835543216,39859.344351498665
22,1413.6696666482533,39859.34435960263
47,1413.6696666482533,39859.34435960263
22,1414.3698497421851,39859.34436770661
47,1414.3698497421851,39859.34436770661
22,1415.070032836117,39859.34437581058
47,1415.070032836117,39859.34437581058
22,1415.7702159300486,39859.34438391455
47,1415.7702159300486,39859.34438391455
22,1416.4703990239805,39859.34439201852
47,1416.4703990239805,39859.34439201852
22,1417.170582117912,39859.34440012249
47,1417.170582117912,39859.34440012249
22,1417.870765211844,39859.34440822646
47,1417.870765211844,39859.34440822646
22,1418.5709483057758,39859.34441633043
47,1418.5709483057758,39859.34441633043
22,1419.2711313997074,39859.34442443441
47,1419.2711313997074,39859.34442443441
47,1419.9713144936393,39859.344432538375
47,1420.6714975875711,39859.344440642344
47,1421.3716806815028,39859.34444874632
47,1422.0718637754346,39859.34445685029
47,1422.7720468693665,39859.34446495426
47,1423.472229963298,39859.34447305823
47,1424.17241305723,39859.3444811622
47,1424.8725961511618,39859.34448926617
47,1425.5727792450934,39859.34449737014
47,1426.2729623390253,39859.34450547412
47,1426.9731454329572,39859.344513578086
47,1427.6733285268888,39859.344521682055
47,1428.3735116208206,39859.34452978602
47,1429.0736947147523,39859.34453789
47,1429.7738778086841,39859.34454599397
47,1430.474060902616,39859.34455409794
22,1431.1742439965476,39859.34456220191
47,1431.1742439965476,39859.34456220191
22,1431.8744270904795,39859.34457030588
47,1431.8744270904795,39859.34457030588
22,1432.5746101844113,39859.34457840985
47,1432.5746101844113,39859.34457840985
22,1433.274793278343,39859.34458651383
47,1433.274793278343,39859.34458651383
22,1433.9749763722748,39859.344594617796
47,1433.9749763722748,39859.344594617796
22,1434.6751594662067,39859.344602721765
47,1434.6751594662067,39859.344602721765
22,1435.3753425601383,39859.344610825734
47,1435.3753425601383,39859.344610825734
22,1436.0755256540701,39859.34461892971
22,1436.775708748002,39859.34462703368
22,1437.4758918419336,39859.34463513765
22,1438.1760749358655,39859.344643241624
22,1438.8762580297973,39859.34465134559
22,1439.576441123729,39859.34465944956
22,1440.2766242176608,39859.34466755353
22,1440.9768073115924,39859.34467565751
22,1441.6769904055243,39859.344683761476
22,1442.3771734994561,39859.344691865444
22,1443.0773565933878,39859.34469996942
22,1443.7775396873196,39859.34470807339
22,1444.4777227812515,39859.34471617736
22,1445.1779058751831,39859.34472428133
22,1445.878088969115,39859.3447323853
22,1446.5782720630468,39859.34474048927
22,1447.2784551569785,39859.34474859324
22,1447.9786382509103,39859.34475669722
22,1448.6788213448422,39859.344764801186
22,1449.3790044387738,39859.344772905155
22,1450.0791875327056,39859.34478100913
22,1450.7793706266375,39859.3447891131
22,1451.4795537205691,39859.34479721707
22,1452.179736814501,39859.34480532104
22,1452.8799199084326,39859.344813425014
22,1453.5801030023645,39859.34482152898
22,1454.2802860962963,39859.34482963295
22,1454.980469190228,39859.34483773693
22,1455.6806522841598,39859.3448458409
22,1456.3808353780917,39859.344853944865
22,1457.0810184720233,39859.344862048834
22,1457.7812015659551,39859.34487015281
22,1458.481384659887,39859.34487825678
22,1459.1815677538186,39859.34488636075
22,1459.8817508477505,39859.344894464724
22,1460.5819339416823,39859.34490256869
22,1461.282117035614,39859.34491067266
22,1461.9823001295458,39859.34491877664
22,1462.6824832234777,39859.34492688061
22,1463.3826663174093,39859.344934984576
26,1530.6002433348597,39859.34571296579
26,1531.3004264287915,39859.34572106976
26,1532.0006095227234,39859.345729173736
26,1532.700792616655,39859.345737277705
26,1533.4009757105869,39859.34574538167
26,1534.1011588045185,39859.34575348565
26,1534.8013418984503,39859.34576158962
26,1535.5015249923822,39859.34576969359
26,1536.2017080863138,39859.345777797564
26,1536.9018911802457,39859.34578590153
26,1537.6020742741775,39859.3457940055
26,1538.3022573681092,39859.34580210947
26,1539.002440462041,39859.34581021345
26,1539.7026235559729,39859.345818317415
26,1540.4028066499045,39859.345826421384
26,1541.1029897438364,39859.34583452536
26,1541.8031728377682,39859.34584262933
26,1542.5033559316998,39859.3458507333
26,1543.2035390256317,39859.34585883727
26,1543.9037221195633,39859.34586694124
26,1544.6039052134952,39859.34587504521
26,1545.304088307427,39859.34588314918
26,1546.0042714013587,39859.34589125316
26,1546.7044544952905,39859.345899357126
26,1547.4046375892224,39859.345907461095
26,1548.104820683154,39859.34591556506
39,1563.5088487496532,39859.34609385243
39,1564.2090318435849,39859.3461019564
39,1564.9092149375167,39859.34611006037
39,1565.6093980314486,39859.34611816434
20,1572.6112289707662,39859.346199204054
20,1573.311412064698,39859.34620730802
20,1574.0115951586297,39859.34621541199
20,1575.4119613464934,39859.34623161994
20,1576.112144440425,39859.346239723905
20,1576.8123275343569,39859.346247827874
20,1577.5125106282887,39859.34625593185
20,1578.2126937222204,39859.34626403582
20,1578.9128768161522,39859.34627213979
20,1579.6130599100838,39859.346280243764
20,1580.3132430040157,39859.34628834773
20,1581.0134260979476,39859.3462964517
20,1581.7136091918792,39859.34630455568
20,1582.413792285811,39859.34631265965
20,1583.113975379743,39859.346320763616
20,1583.8141584736745,39859.346328867585
20,1584.5143415676064,39859.34633697156
20,1585.2145246615382,39859.34634507553
20,1585.9147077554699,39859.3463531795
20,1586.6148908494017,39859.346361283475
20,1587.3150739433336,39859.346369387444
20,1588.0152570372652,39859.34637749141
20,1588.715440131197,39859.34638559538
20,1589.415623225129,39859.34639369936
20,1590.1158063190605,39859.34640180333
20,1590.8159894129924,39859.346409907295
20,1591.516172506924,39859.34641801127
20,1592.2163556008559,39859.34642611524
20,1592.9165386947877,39859.34643421921
20,1593.6167217887194,39859.34644232318
20,1594.3169048826512,39859.346450427154
20,1595.017087976583,39859.34645853112
20,1595.7172710705147,39859.34646663509
20,1596.4174541644466,39859.34647473907
20,1597.1176372583784,39859.34648284304
20,1597.81782035231,39859.346490947006
20,1598.518003446242,39859.34649905098
20,1599.2181865401737,39859.34650715495
20,1599.9183696341054,39859.34651525892
20,1600.6185527280372,39859.34652336289
20,1601.318735821969,39859.346531466865
21,1608.3205667612867,39859.346612506575
21,1609.0207498552186,39859.346620610544
21,1609.7209329491502,39859.34662871451
21,1610.421116043082,39859.34663681849
21,1611.121299137014,39859.34664492246
21,1611.8214822309455,39859.34665302643
21,1612.5216653248774,39859.346661130396
21,1613.2218484188093,39859.34666923437
21,1613.922031512741,39859.34667733834
21,1614.6222146066727,39859.34668544231
21,1615.3223977006044,39859.346693546286
21,1616.0225807945362,39859.346701650255
21,1616.722763888468,39859.34670975422
21,1617.4229469823997,39859.34671785819
21,1618.1231300763316,39859.34672596217
21,1618.8233131702634,39859.34673406614
21,1619.523496264195,39859.346742170106
21,1620.223679358127,39859.34675027408
21,1620.9238624520588,39859.34675837805
21,1621.6240455459904,39859.34676648202
21,1622.3242286399222,39859.34677458599
21,1623.024411733854,39859.346782689965
21,1623.7245948277857,39859.346790793934
2,1749.7575517355053,39859.348249508716
2,1750.457734829437,39859.348257612684
2,1751.1579179233688,39859.34826571665
2,1751.8581010173007,39859.34827382063
2,1752.5582841112323,39859.3482819246
2,1753.2584672051642,39859.34829002857
2,1753.9586502990958,39859.348298132536
2,1754.6588333930276,39859.34830623651
2,1755.3590164869595,39859.34831434048
2,1756.0591995808911,39859.34832244445
2,1756.759382674823,39859.348330548426
2,1757.4595657687548,39859.348338652395
2,1758.1597488626865,39859.348346756364
2,1758.8599319566183,39859.34835486034
2,1759.5601150505502,39859.34836296431
2,1760.2602981444818,39859.34837106828
2,1760.9604812384136,39859.34837917225
2,1761.6606643323455,39859.34838727622
2,1762.3608474262771,39859.34839538019
2,1763.061030520209,39859.34840348416
2,1763.7612136141406,39859.34841158814
2,1764.4613967080725,39859.348419692105
2,1765.1615798020043,39859.348427796074
2,1765.861762895936,39859.34843590004
2,1766.5619459898678,39859.34844400402
2,1767.2621290837997,39859.34845210799
2,1767.9623121777313,39859.34846021196
2,1768.6624952716631,39859.34846831593
30,1795.9696359350023,39862.214645881926
30,1796.6698190289342,39864.28410791554
30,1797.370002122866,39866.353569949155
30,1798.0701852167977,39868.42303198277
30,1798.7703683107295,39870.492494016384
30,1799.4705514046611,39871.17118600185
30,1800.170734498593,39871.17119410582
30,1800.8709175925248,39871.171202209785
30,1801.5711006864565,39871.17121031376
20,1900.9971000247685,39871.17236107764
20,1901.6972831187004,39871.17236918161
20,1902.397466212632,39871.172377285584
20,1903.0976493065639,39871.17238538955
20,1903.7978324004957,39871.17239349352
26,2092.847267762075,39871.17458156569
26,2093.5474508560064,39871.17458966967
26,2094.2476339499385,39871.174597773635
26,2094.94781704387,39871.174605877604
26,2095.648000137802,39871.17461398158
26,2096.348183231734,39871.17462208555
26,2097.0483663256655,39871.17463018952
26,2097.748549419597,39871.17463829349
26,2098.448732513529,39871.17464639746
26,2099.148915607461,39871.17465450143
26,2099.8490987013924,39871.1746626054
26,2100.5492817953245,39871.17467070938
26,2101.249464889256,39871.17475894003
26,2101.949647983188,39871.17499192915
1,2255.2897455542466,39871.17774640916
1,2255.989928648178,39871.17775451313
1,2256.6901117421103,39871.1777626171
1,2257.390294836042,39871.17777072107
1,2258.0904779299735,39871.17777882505
1,2258.7906610239056,39871.177786929016
1,2259.4908441178372,39871.177795032985
1,2260.191027211769,39871.17780313696
9,2316.905857820243,39871.17845955861
9,2317.6060409141746,39871.17846766258
9,2318.3062240081063,39871.17847576655
9,2319.0064071020383,39871.17848387052
9,2319.70659019597,39871.17849197449
9,2320.4067732899016,39871.178500078466
9,2321.1069563838337,39871.178508182435
9,2321.8071394777653,39871.1785162864
9,2322.507322571697,39871.17852439038
9,2323.207505665629,39871.17853249435
9,2323.9076887595606,39871.17854059832
47,2412.830941688896,39871.18432081847
2,2504.5549269939584,39871.19588605252
2,2505.2551100878904,39871.19589415649
2,2505.955293181822,39871.195902260464
30,2507.355659369686,39871.1959184684
30,2508.0558424636174,39871.19592657237
30,2508.756025557549,39871.19593467635
30,2509.4562086514807,39871.195942780316
30,2510.1563917454127,39871.195950884285
30,2510.8565748393444,39871.19595898826
30,2511.556757933276,39871.19596709223
30,2512.256941027208,39871.1959751962
30,2512.9571241211397,39871.195983300175
30,2513.6573072150713,39871.19599140414
30,2514.3574903090034,39871.19599950811
30,2515.057673402935,39871.19600761208
30,2515.7578564968667,39871.19601571606
0,2571.072320917477,39873.125151300155
0,2571.7725040114087,39873.125159404124
0,2572.472687105341,39873.1251675081
0,2573.1728701992724,39873.12517561207
0,2573.873053293204,39873.12518371604
49,3080.805613299809,39873.157439879935
49,3081.505796393741,39873.157447983904
