5,1.0989,4.3311
10,1.0750,8.9306
15,1.1344,12.8372
20,1.2358,14.1637
25,1.3809,16.8505
30,1.5740,18.0109
35,1.7173,18.7655
40,1.8417,15.7544
45,1.9374,17.1206
50,2.0666,18.2170
55,2.0799,18.8307
60,2.1967,20.1220
65,2.3361,19.8660
70,2.4959,19.7690
75,2.5227,18.8897
80,2.6325,19.8070
85,2.7399,20.4379
90,2.7685,21.6426
