5,8.1569,0.6117
10,8.2496,1.2066
15,8.3431,1.7417
20,9.4152,1.7883
25,10.9002,2.1234
30,12.5475,2.1188
35,14.3991,2.1873
40,15.3184,1.8256
45,16.1382,2.0201
50,16.9190,2.1951
55,17.6959,2.1705
60,18.8483,2.3103
65,20.2199,2.3139
70,21.3122,2.2852
75,22.5743,2.1551
80,23.2634,2.2129
85,24.4410,2.2725
90,25.1387,2.3548
