5,0.2923,16.6749
10,0.3036,32.2799
15,0.3251,44.5723
20,0.3661,53.2892
25,0.3831,62.7906
30,0.3889,73.4262
35,0.4132,80.4656
40,0.4357,72.2153
45,0.4480,73.4837
50,0.4766,79.3309
55,0.4977,87.1661
60,0.4938,95.5488
65,0.5009,99.5157
70,0.5235,101.0516
75,0.5437,105.6158
80,0.5455,103.9869
85,0.5540,109.2948
90,0.6036,104.2129
