5,0.3512,13.6945
10,0.3631,25.9998
15,0.3662,37.4576
20,0.4085,45.3149
25,0.4226,56.6523
30,0.4664,62.1586
35,0.4626,72.0744
40,0.4929,61.2424
45,0.5095,64.7819
50,0.5335,69.6848
55,0.5336,77.1866
60,0.5871,74.9825
65,0.6284,77.4126
70,0.6155,86.1256
75,0.6604,87.1143
80,0.6242,92.3962
85,0.6691,86.9900
90,0.6647,89.0689
