5,4.2640,1.1583
10,4.2734,2.3195
15,4.3515,3.3875
20,4.7413,3.4542
25,5.5997,4.1422
30,6.3638,4.4850
35,7.2168,4.4092
40,7.8112,3.5651
45,8.2833,3.9579
50,8.6013,4.3134
55,9.0930,4.2433
60,9.5737,4.5564
65,10.1033,4.6377
70,10.7828,4.5880
75,11.3307,4.2155
80,11.8021,4.3791
85,12.2010,4.5052
90,12.7409,4.6766
